gameId,tno,teamName,period,periodType,pno,player,shirtNumber,actionType,subType,result,made,x,y,actionNumber
2702573,1,Cheshire Phoenix,2,REGULAR,6,F. Policelli,5,3pt,jumpshot,0,0,33.569999694824,71.300003051758,354
2702573,1,Cheshire Phoenix,2,REGULAR,6,F. Policelli,5,2pt,layup,1,1,9.2399997711182,44.180000305176,356
2702573,1,Cheshire Phoenix,2,REGULAR,3,S. White,99,2pt,jumpshot,1,1,8.9200000762939,57.180000305176,371
2702573,1,Cheshire Phoenix,2,REGULAR,3,S. White,99,3pt,jumpshot,0,0,38.720001220703,51.810001373291,389
2702573,1,Cheshire Phoenix,3,REGULAR,3,S. White,99,2pt,jumpshot,0,0,91.919998168945,46.439998626709,412
2702573,1,Cheshire Phoenix,3,REGULAR,5,L. Rideau,3,3pt,jumpshot,0,0,76.01000213623,10.560000419617,416
2702573,1,Cheshire Phoenix,3,REGULAR,13,J. Brenchley,23,2pt,jumpshot,1,1,89.419998168945,35.990001678467,420
2702573,1,Cheshire Phoenix,3,REGULAR,13,J. Brenchley,23,3pt,jumpshot,0,0,71.790000915527,82.029998779297,433
2702573,1,Cheshire Phoenix,3,REGULAR,7,D. Lindo,9,2pt,jumpshot,0,0,80.059997558594,41.360000610352,435
2702573,1,Cheshire Phoenix,3,REGULAR,3,S. White,99,2pt,dunk,1,1,93.01000213623,52.939998626709,458
2702573,1,Cheshire Phoenix,3,REGULAR,3,S. White,99,3pt,jumpshot,0,0,70.080001831055,30.89999961853,467
2702573,1,Cheshire Phoenix,3,REGULAR,10,P. Robinson,13,2pt,layup,0,0,90.51000213623,45.590000152588,470
2702573,1,Cheshire Phoenix,3,REGULAR,3,S. White,99,3pt,jumpshot,1,1,74.449996948242,84.860000610352,482
2702573,1,Cheshire Phoenix,3,REGULAR,8,T. Cameron,11,3pt,jumpshot,0,0,74.129997253418,85.98999786377,486
2702573,1,Cheshire Phoenix,3,REGULAR,4,M. Diggins,2,3pt,jumpshot,0,0,82.400001525879,5.7600002288818,526
2702573,1,Cheshire Phoenix,3,REGULAR,4,M. Diggins,2,2pt,layup,1,1,93.949996948242,43.900001525879,560
2702573,1,Cheshire Phoenix,3,REGULAR,10,P. Robinson,13,2pt,layup,1,1,93.790000915527,43.049999237061,594
2702573,1,Cheshire Phoenix,3,REGULAR,5,L. Rideau,3,3pt,jumpshot,0,0,72.569999694824,84.290000915527,603
2702573,1,Cheshire Phoenix,3,REGULAR,5,L. Rideau,3,2pt,layup,0,0,93.319999694824,42.770000457764,607
2702573,1,Cheshire Phoenix,4,REGULAR,3,S. White,99,2pt,jumpshot,1,1,93.790000915527,57.459999084473,636
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,3pt,jumpshot,0,0,71.01000213623,18.190000534058,657
2702573,1,Cheshire Phoenix,4,REGULAR,6,F. Policelli,5,3pt,jumpshot,0,0,64.459999084473,55.479999542236,670
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,2pt,layup,1,1,90.980003356934,56.330001831055,676
2702573,1,Cheshire Phoenix,4,REGULAR,10,P. Robinson,13,2pt,jumpshot,1,1,94.099998474121,46.159999847412,680
2702573,1,Cheshire Phoenix,4,REGULAR,3,S. White,99,3pt,jumpshot,1,1,76.160003662109,83.160003662109,689
2702573,1,Cheshire Phoenix,4,REGULAR,6,F. Policelli,5,3pt,jumpshot,0,0,80.059997558594,88.809997558594,712
2702573,1,Cheshire Phoenix,4,REGULAR,3,S. White,99,2pt,jumpshot,1,1,96.76000213623,44.75,724
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,2pt,jumpshot,0,0,90.51000213623,39.099998474121,728
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,2pt,tipinlayup,0,0,94,50,730
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,3pt,jumpshot,1,1,71.790000915527,78.080001831055,738
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,2pt,layup,0,0,93.790000915527,39.659999847412,748
2702573,1,Cheshire Phoenix,4,REGULAR,4,M. Diggins,2,2pt,jumpshot,1,1,92.540000915527,41.069999694824,752
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,3pt,jumpshot,0,0,69.449996948242,20.170000076294,765
2702573,1,Cheshire Phoenix,4,REGULAR,5,L. Rideau,3,3pt,jumpshot,1,1,72.889999389648,85.419998168945,768
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,3,J. Ratinho,9,2pt,jumpshot,0,0,94.730003356934,40.229999542236,11
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,3pt,jumpshot,0,0,67.580001831055,64.800003051758,15
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,1,P. Nixon,2,3pt,jumpshot,1,1,69.449996948242,75.819999694824,24
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,2pt,jumpshot,0,0,89.730003356934,37.400001525879,29
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,1,P. Nixon,2,2pt,jumpshot,1,1,94.099998474121,55.200000762939,37
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,1,P. Nixon,2,2pt,jumpshot,0,0,92.849998474121,50.959999084473,49
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,1,P. Nixon,2,3pt,jumpshot,1,1,69.449996948242,66.779998779297,59
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,1,P. Nixon,2,2pt,jumpshot,1,1,81.309997558594,65.370002746582,71
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,73.980003356934,15.930000305176,80
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,2pt,jumpshot,1,1,89.269996643066,88.809997558594,92
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,7,R. Chatman III,3,3pt,jumpshot,0,0,71.790000915527,81.470001220703,96
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,8,W. Lee,4,3pt,jumpshot,0,0,80.059997558594,7.7399997711182,109
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,7,R. Chatman III,3,3pt,jumpshot,1,1,66.330001831055,36.270000457764,113
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,10,N. Kern Jr,24,2pt,jumpshot,0,0,93.169998168945,43.330001831055,142
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,5,M. Ochereobia,15,2pt,tipinlayup,1,1,94,50,144
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,7,R. Chatman III,3,3pt,jumpshot,1,1,72.110000610352,80.900001525879,148
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,2pt,layup,1,1,91.449996948242,42.200000762939,160
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,2pt,layup,0,0,92.849998474121,58.869998931885,168
2702573,2,B. Braun Sheffield Sharks,1,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,71.949996948242,79.769996643066,172
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,5,M. Ochereobia,15,2pt,jumpshot,0,0,92.540000915527,46.439998626709,202
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,3,J. Ratinho,9,2pt,jumpshot,0,0,93.949996948242,54.069999694824,205
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,7,R. Chatman III,3,3pt,jumpshot,1,1,72.110000610352,26.10000038147,210
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,7,R. Chatman III,3,2pt,layup,1,1,90.050003051758,58.869998931885,218
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,7,R. Chatman III,3,3pt,jumpshot,0,0,82.25,7.460000038147,226
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,1,P. Nixon,2,3pt,jumpshot,0,0,67.580001831055,22.430000305176,231
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,12,D. Williams,1,3pt,jumpshot,0,0,70.389999389648,80.339996337891,243
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,1,P. Nixon,2,2pt,jumpshot,0,0,91.290000915527,67.059997558594,271
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,1,P. Nixon,2,2pt,layup,1,1,90.050003051758,53.220001220703,275
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,9,J. Deloach,23,2pt,layup,1,1,93.790000915527,41.360000610352,314
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,9,J. Deloach,23,2pt,layup,1,1,93.790000915527,47.009998321533,318
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,9,J. Deloach,23,3pt,jumpshot,1,1,68.360000610352,66.779998779297,339
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,7,R. Chatman III,3,2pt,layup,1,1,93.01000213623,43.049999237061,349
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,8,W. Lee,4,3pt,jumpshot,1,1,69.300003051758,24.409999847412,358
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,92.849998474121,96.160003662109,374
2702573,2,B. Braun Sheffield Sharks,2,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,68.209999084473,62.259998321533,385
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,12,D. Williams,1,2pt,turnaroundjumpshot,0,0,10.329999923706,37.400001525879,418
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,25.620000839233,8.0200004577637,421
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,12,D. Williams,1,2pt,jumpshot,1,1,7.9899997711182,74.690002441406,432
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,1,P. Nixon,2,3pt,jumpshot,1,1,33.259998321533,74.690002441406,437
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,7,R. Chatman III,3,2pt,jumpshot,0,0,23.590000152588,52.659999847412,459
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,8,W. Lee,4,2pt,alleyoopdunk,1,1,7.6799998283386,43.049999237061,463
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,29.670000076294,22.430000305176,469
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,12,D. Williams,1,3pt,jumpshot,1,1,28.270000457764,17.340000152588,473
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,9,J. Deloach,23,2pt,jumpshot,0,0,14.539999961853,70.169998168945,483
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,8,W. Lee,4,3pt,jumpshot,0,0,4.0900001525879,3.789999961853,488
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,4,R. Glasgow Jr,11,3pt,jumpshot,0,0,4.710000038147,3.789999961853,528
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,1,P. Nixon,2,2pt,jumpshot,0,0,24.680000305176,47.009998321533,546
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,7,R. Chatman III,3,3pt,jumpshot,0,0,29.520000457764,31.75,558
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,9,J. Deloach,23,2pt,layup,1,1,7.6799998283386,52.939998626709,602
2702573,2,B. Braun Sheffield Sharks,3,REGULAR,12,D. Williams,1,2pt,jumpshot,0,0,6.2699999809265,38.25,605
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,8,W. Lee,4,3pt,jumpshot,0,0,32.639999389648,26.670000076294,634
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,10,N. Kern Jr,24,2pt,layup,0,0,9.6999998092651,46.439998626709,674
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,1,P. Nixon,2,2pt,jumpshot,0,0,6.4299998283386,26.950000762939,677
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,12,D. Williams,1,3pt,jumpshot,0,0,31.389999389648,66.779998779297,685
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,1,P. Nixon,2,2pt,layup,1,1,6.7399997711182,54.919998168945,691
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,1,P. Nixon,2,2pt,layup,0,0,8.9200000762939,41.639999389648,700
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,7,R. Chatman III,3,3pt,jumpshot,1,1,30.299999237061,16.780000686646,711
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,7,R. Chatman III,3,2pt,layup,1,1,8.6099996566772,54.349998474121,719
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,10,N. Kern Jr,24,2pt,dunk,1,1,7.0500001907349,56.049999237061,726
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,7,R. Chatman III,3,3pt,jumpshot,0,0,34.200000762939,74.120002746582,740
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,8,W. Lee,4,3pt,jumpshot,0,0,23.280000686646,89.660003662109,745
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,10,N. Kern Jr,24,2pt,layup,0,0,9.0799999237061,45.029998779297,754
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,7,R. Chatman III,3,3pt,jumpshot,0,0,25.14999961853,10,763
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,10,N. Kern Jr,24,2pt,jumpshot,0,0,10.170000076294,46.439998626709,771
2702573,2,B. Braun Sheffield Sharks,4,REGULAR,7,R. Chatman III,3,3pt,jumpshot,0,0,30.090000152588,19.60000038147,794
2702574,1,Caledonia Gladiators,1,REGULAR,9,K. Allen,0,2pt,layup,1,1,4.2399997711182,49.270000457764,9
2702574,1,Caledonia Gladiators,1,REGULAR,9,K. Allen,0,2pt,layup,1,1,4.5599999427795,51.240001678467,18
2702574,1,Caledonia Gladiators,1,REGULAR,4,E. Wright,40,2pt,drivinglayup,1,1,5.960000038147,56.610000610352,27
2702574,1,Caledonia Gladiators,1,REGULAR,9,K. Allen,0,2pt,layup,0,0,4.8699998855591,47.569999694824,34
2702574,1,Caledonia Gladiators,1,REGULAR,4,E. Wright,40,3pt,jumpshot,0,0,30.760000228882,35.139999389648,38
2702574,1,Caledonia Gladiators,1,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,25.770000457764,12.260000228882,46
2702574,1,Caledonia Gladiators,1,REGULAR,4,E. Wright,40,2pt,drivinglayup,1,1,5.960000038147,54.349998474121,63
2702574,1,Caledonia Gladiators,1,REGULAR,10,R. Holland,10,2pt,drivinglayup,1,1,5.8000001907349,56.610000610352,69
2702574,1,Caledonia Gladiators,1,REGULAR,2,F. Malcolm,7,2pt,layup,0,0,4.0900001525879,49.270000457764,97
2702574,1,Caledonia Gladiators,1,REGULAR,10,R. Holland,10,2pt,jumpshot,0,0,26.549999237061,69.040000915527,105
2702574,1,Caledonia Gladiators,1,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,4.5599999427795,96.440002441406,122
2702574,1,Caledonia Gladiators,1,REGULAR,13,A. Michael Gordon,38,2pt,tipinlayup,1,1,6,50,125
2702574,1,Caledonia Gladiators,1,REGULAR,10,R. Holland,10,2pt,jumpshot,0,0,23.280000686646,30.620000839233,143
2702574,1,Caledonia Gladiators,1,REGULAR,1,K. Jimenez,6,2pt,layup,1,1,5.4899997711182,52.659999847412,145
2702574,1,Caledonia Gladiators,1,REGULAR,4,E. Wright,40,3pt,jumpshot,0,0,57.75,55.479999542236,178
2702574,1,Caledonia Gladiators,2,REGULAR,13,A. Michael Gordon,38,2pt,drivinglayup,1,1,11.260000228882,52.939998626709,184
2702574,1,Caledonia Gladiators,2,REGULAR,3,T. Fagbenle,11,2pt,layup,0,0,4.5599999427795,46.439998626709,219
2702574,1,Caledonia Gladiators,2,REGULAR,2,F. Malcolm,7,3pt,jumpshot,0,0,27.489999771118,18.190000534058,241
2702574,1,Caledonia Gladiators,2,REGULAR,2,F. Malcolm,7,3pt,jumpshot,0,0,28.739999771118,25.540000915527,257
2702574,1,Caledonia Gladiators,2,REGULAR,9,K. Allen,0,2pt,jumpshot,0,0,14.229999542236,16.209999084473,302
2702574,1,Caledonia Gladiators,2,REGULAR,12,M. Ragsdale,24,2pt,jumpshot,0,0,4.710000038147,70.169998168945,308
2702574,1,Caledonia Gladiators,2,REGULAR,9,K. Allen,0,2pt,jumpshot,0,0,21.090000152588,30.620000839233,316
2702574,1,Caledonia Gladiators,2,REGULAR,9,K. Allen,0,2pt,layup,0,0,6.1199998855591,50.110000610352,327
2702574,1,Caledonia Gladiators,2,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,23.120000839233,15.079999923706,339
2702574,1,Caledonia Gladiators,2,REGULAR,10,R. Holland,10,2pt,jumpshot,0,0,18.60000038147,66.5,346
2702574,1,Caledonia Gladiators,2,REGULAR,9,K. Allen,0,2pt,tipinlayup,1,1,6,50,349
2702574,1,Caledonia Gladiators,2,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,30.920000076294,66.779998779297,359
2702574,1,Caledonia Gladiators,2,REGULAR,10,R. Holland,10,2pt,drivinglayup,0,0,5.8000001907349,57.180000305176,364
2702574,1,Caledonia Gladiators,2,REGULAR,10,R. Holland,10,2pt,layup,0,0,8.6099996566772,60,372
2702574,1,Caledonia Gladiators,2,REGULAR,10,R. Holland,10,2pt,drivinglayup,1,1,5.6500000953674,54.349998474121,376
2702574,1,Caledonia Gladiators,3,REGULAR,3,T. Fagbenle,11,2pt,drivinglayup,1,1,94.26000213623,53.5,402
2702574,1,Caledonia Gladiators,3,REGULAR,9,K. Allen,0,2pt,layup,1,1,92.540000915527,57.740001678467,409
2702574,1,Caledonia Gladiators,3,REGULAR,4,E. Wright,40,3pt,jumpshot,0,0,66.800003051758,55.759998321533,418
2702574,1,Caledonia Gladiators,3,REGULAR,3,T. Fagbenle,11,2pt,jumpshot,0,0,77.410003662109,36.840000152588,440
2702574,1,Caledonia Gladiators,3,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,92.699996948242,96.160003662109,449
2702574,1,Caledonia Gladiators,3,REGULAR,9,K. Allen,0,2pt,layup,1,1,95.040000915527,57.180000305176,489
2702574,1,Caledonia Gladiators,3,REGULAR,10,R. Holland,10,2pt,jumpshot,0,0,74.449996948242,67.910003662109,521
2702574,1,Caledonia Gladiators,3,REGULAR,10,R. Holland,10,2pt,reverselayup,1,1,93.949996948242,49.549999237061,540
2702574,1,Caledonia Gladiators,3,REGULAR,13,A. Michael Gordon,38,3pt,jumpshot,0,0,74.910003662109,83.449996948242,589
2702574,1,Caledonia Gladiators,3,REGULAR,4,E. Wright,40,3pt,jumpshot,1,1,70.389999389648,69.889999389648,604
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,2pt,jumpshot,0,0,96.76000213623,46.720001220703,613
2702574,1,Caledonia Gladiators,4,REGULAR,10,R. Holland,10,3pt,jumpshot,0,0,67.889999389648,34.009998321533,615
2702574,1,Caledonia Gladiators,4,REGULAR,10,R. Holland,10,2pt,drivinglayup,1,1,94.26000213623,52.659999847412,624
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,2pt,drivinglayup,0,0,91.919998168945,49.830001831055,631
2702574,1,Caledonia Gladiators,4,REGULAR,1,K. Jimenez,6,2pt,drivinglayup,1,1,95.349998474121,51.810001373291,635
2702574,1,Caledonia Gladiators,4,REGULAR,11,D. Carr,14,2pt,floatingjumpshot,1,1,89.580001831055,68.470001220703,638
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,3pt,jumpshot,0,0,78.190002441406,88.25,643
2702574,1,Caledonia Gladiators,4,REGULAR,11,D. Carr,14,2pt,jumpshot,1,1,78.5,35.419998168945,650
2702574,1,Caledonia Gladiators,4,REGULAR,10,R. Holland,10,2pt,floatingjumpshot,0,0,87.709999084473,53.220001220703,654
2702574,1,Caledonia Gladiators,4,REGULAR,2,F. Malcolm,7,2pt,drivinglayup,1,1,96.440002441406,54.919998168945,658
2702574,1,Caledonia Gladiators,4,REGULAR,11,D. Carr,14,3pt,jumpshot,1,1,71.790000915527,25.819999694824,661
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,3pt,jumpshot,1,1,83.650001525879,6.8899998664856,665
2702574,1,Caledonia Gladiators,4,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,79.129997253418,10,691
2702574,1,Caledonia Gladiators,4,REGULAR,10,R. Holland,10,2pt,tipinlayup,1,1,94,50,693
2702574,1,Caledonia Gladiators,4,REGULAR,10,R. Holland,10,2pt,jumpshot,0,0,80.690002441406,70.169998168945,696
2702574,1,Caledonia Gladiators,4,REGULAR,11,D. Carr,14,3pt,jumpshot,1,1,70.230003356934,31.75,700
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,2pt,layup,0,0,94.730003356934,44.459999084473,713
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,3pt,floatingjumpshot,0,0,69.919998168945,28.360000610352,731
2702574,1,Caledonia Gladiators,4,REGULAR,2,F. Malcolm,7,3pt,jumpshot,0,0,95.040000915527,97.290000915527,733
2702574,1,Caledonia Gladiators,4,REGULAR,12,M. Ragsdale,24,3pt,jumpshot,0,0,67.73999786377,52.369998931885,735
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,2pt,drivinglayup,1,1,94.879997253418,55.479999542236,745
2702574,1,Caledonia Gladiators,4,REGULAR,12,M. Ragsdale,24,2pt,layup,1,1,92.389999389648,51.529998779297,750
2702574,1,Caledonia Gladiators,4,REGULAR,4,E. Wright,40,3pt,jumpshot,0,0,29.670000076294,36.840000152588,758
2702574,2,Surrey 89ers,1,REGULAR,12,K. Lily Jr,12,3pt,jumpshot,1,1,96.290000915527,3.5,36
2702574,2,Surrey 89ers,1,REGULAR,11,M. Graham,21,2pt,layup,1,1,93.790000915527,47.849998474121,40
2702574,2,Surrey 89ers,1,REGULAR,12,K. Lily Jr,12,2pt,jumpshot,0,0,89.730003356934,32.319999694824,58
2702574,2,Surrey 89ers,1,REGULAR,11,M. Graham,21,2pt,tipinlayup,1,1,94,50,60
2702574,2,Surrey 89ers,1,REGULAR,12,K. Lily Jr,12,2pt,jumpshot,1,1,78.190002441406,56.330001831055,75
2702574,2,Surrey 89ers,1,REGULAR,2,T. Ogedengbe,15,3pt,jumpshot,0,0,87.23999786377,97.290000915527,89
2702574,2,Surrey 89ers,1,REGULAR,2,T. Ogedengbe,15,2pt,drivinglayup,0,0,88.169998168945,52.090000152588,93
2702574,2,Surrey 89ers,1,REGULAR,13,H. Ling,55,2pt,layup,1,1,95.51000213623,56.610000610352,95
2702574,2,Surrey 89ers,1,REGULAR,12,K. Lily Jr,12,3pt,jumpshot,1,1,82.089996337891,8.0200004577637,103
2702574,2,Surrey 89ers,1,REGULAR,13,H. Ling,55,2pt,layup,1,1,92.069999694824,41.919998168945,107
2702574,2,Surrey 89ers,1,REGULAR,13,H. Ling,55,2pt,layup,1,1,85.830001831055,51.529998779297,120
2702574,2,Surrey 89ers,1,REGULAR,10,R. Polite III,7,2pt,layup,1,1,92.699996948242,48.700000762939,141
2702574,2,Surrey 89ers,1,REGULAR,12,K. Lily Jr,12,2pt,floatingjumpshot,1,1,83.180000305176,63.950000762939,154
2702574,2,Surrey 89ers,1,REGULAR,10,R. Polite III,7,2pt,jumpshot,0,0,85.680000305176,38.25,175
2702574,2,Surrey 89ers,2,REGULAR,7,I. Small,0,2pt,layup,1,1,95.199996948242,47.569999694824,186
2702574,2,Surrey 89ers,2,REGULAR,6,T. Nwanko,19,2pt,jumpshot,0,0,76.319999694824,50.959999084473,202
2702574,2,Surrey 89ers,2,REGULAR,9,K. Queeley,11,3pt,jumpshot,0,0,73.349998474121,18.190000534058,204
2702574,2,Surrey 89ers,2,REGULAR,1,A. Lawrence,4,3pt,jumpshot,0,0,67.110000610352,39.659999847412,221
2702574,2,Surrey 89ers,2,REGULAR,7,I. Small,0,2pt,tipinlayup,0,0,94,50,224
2702574,2,Surrey 89ers,2,REGULAR,7,I. Small,0,2pt,tipinlayup,1,1,94,50,226
2702574,2,Surrey 89ers,2,REGULAR,2,T. Ogedengbe,15,3pt,jumpshot,1,1,76.940002441406,11.689999580383,235
2702574,2,Surrey 89ers,2,REGULAR,6,T. Nwanko,19,2pt,dunk,1,1,92.540000915527,49.830001831055,239
2702574,2,Surrey 89ers,2,REGULAR,1,A. Lawrence,4,3pt,jumpshot,1,1,96.76000213623,97.569999694824,245
2702574,2,Surrey 89ers,2,REGULAR,9,K. Queeley,11,2pt,layup,1,1,94.730003356934,58.590000152588,259
2702574,2,Surrey 89ers,2,REGULAR,12,K. Lily Jr,12,3pt,stepbackjumpshot,0,0,71.949996948242,79.48999786377,300
2702574,2,Surrey 89ers,2,REGULAR,9,K. Queeley,11,3pt,jumpshot,0,0,71.01000213623,24.690000534058,304
2702574,2,Surrey 89ers,2,REGULAR,13,H. Ling,55,2pt,jumpshot,1,1,82.089996337891,51.529998779297,306
2702574,2,Surrey 89ers,2,REGULAR,10,R. Polite III,7,2pt,layup,1,1,94.879997253418,46.439998626709,330
2702574,2,Surrey 89ers,2,REGULAR,12,K. Lily Jr,12,2pt,floatingjumpshot,0,0,83.959999084473,38.529998779297,355
2702574,2,Surrey 89ers,2,REGULAR,7,I. Small,0,2pt,layup,1,1,95.040000915527,48.700000762939,357
2702574,2,Surrey 89ers,2,REGULAR,6,T. Nwanko,19,2pt,drivinglayup,1,1,93.790000915527,52.090000152588,361
2702574,2,Surrey 89ers,2,REGULAR,7,I. Small,0,2pt,dunk,0,0,93.169998168945,47.569999694824,374
2702574,2,Surrey 89ers,2,REGULAR,2,T. Ogedengbe,15,3pt,jumpshot,1,1,68.830001831055,57.459999084473,378
2702574,2,Surrey 89ers,2,REGULAR,1,A. Lawrence,4,3pt,turnaroundjumpshot,0,0,95.199996948242,96.160003662109,390
2702574,2,Surrey 89ers,3,REGULAR,11,M. Graham,21,2pt,layup,0,0,7.5199999809265,47.849998474121,400
2702574,2,Surrey 89ers,3,REGULAR,12,K. Lily Jr,12,2pt,stepbackjumpshot,0,0,7.210000038147,19.319999694824,407
2702574,2,Surrey 89ers,3,REGULAR,7,I. Small,0,2pt,layup,0,0,7.210000038147,57.740001678467,410
2702574,2,Surrey 89ers,3,REGULAR,7,I. Small,0,2pt,tipinlayup,1,1,6,50,413
2702574,2,Surrey 89ers,3,REGULAR,10,R. Polite III,7,3pt,jumpshot,0,0,12.039999961853,3.5,420
2702574,2,Surrey 89ers,3,REGULAR,12,K. Lily Jr,12,2pt,floatingjumpshot,0,0,12.359999656677,28.930000305176,425
2702574,2,Surrey 89ers,3,REGULAR,13,H. Ling,55,2pt,layup,1,1,9.5500001907349,50.680000305176,438
2702574,2,Surrey 89ers,3,REGULAR,9,K. Queeley,11,2pt,dunk,1,1,5.4899997711182,51.240001678467,442
2702574,2,Surrey 89ers,3,REGULAR,12,K. Lily Jr,12,3pt,jumpshot,1,1,20.620000839233,89.660003662109,462
2702574,2,Surrey 89ers,3,REGULAR,12,K. Lily Jr,12,2pt,jumpshot,0,0,19.219999313354,48.139999389648,478
2702574,2,Surrey 89ers,3,REGULAR,9,K. Queeley,11,2pt,layup,1,1,6.1199998855591,50.400001525879,486
2702574,2,Surrey 89ers,3,REGULAR,1,A. Lawrence,4,3pt,jumpshot,0,0,28.270000457764,26.10000038147,519
2702574,2,Surrey 89ers,3,REGULAR,12,K. Lily Jr,12,3pt,jumpshot,0,0,3.9300000667572,4.6300001144409,527
2702574,2,Surrey 89ers,3,REGULAR,7,I. Small,0,2pt,tipinlayup,1,1,6,50,529
2702574,2,Surrey 89ers,3,REGULAR,7,I. Small,0,3pt,jumpshot,0,0,6.4299998283386,4.0700001716614,538
