Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Eisbären Bremerhaven,7,Adrian Breitlauch,,37,19.3,715.4,201,5.4,64,124,51.6,27,73,37.0,46,56,82.1,38,68,106,36,18,2,14,70,62.5,67.6,10.8,123.6,7.3,2.7,7.3,12.1,9.8,7.6,1.4,0.3,8.6,0.45,3.69,2.54,1.15,50,37,74,1,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MHP RIESEN Ludwigsburg,32,Keeshawn Kellman,,2,28.5,57.0,16,8.0,8,13,61.5,0,0,0,0,4,0.0,7,8,15,1,2,2,1,7,61.5,54.2,12.3,101.5,10.0,0.0,14.9,17.1,16.0,3.6,1.9,4.0,6.3,0.31,3.69,1.58,2.1,9,6,66.7,4,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPG Baskets Koblenz,5,Timothy Smith,,24,23.5,565.2,337,14.0,122,227,53.7,47,99,47.5,46,51,90.2,47,45,92,23,7,10,35,76,64.1,67.6,21.8,118.5,17.4,5.1,9.6,9.7,9.7,7.3,0.6,1.8,12.3,0.22,3.64,3.12,0.52,68,45,66.2,60,30,50,0,0,0,7,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigers Tübingen,1,Bernard Joel Pelote III,,34,27.6,939.9,485,14.3,172,418,41.1,78,225,34.7,63,79,79.7,30,150,180,38,40,16,49,76,50.5,53.6,24.7,96.7,18.6,8.6,3.7,19.5,11.4,7.7,2.2,1.7,9.8,0.19,3.64,1.56,2.07,123,68,55.3,70,26,37.1,0,0,0,6,27,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
VET-CONCEPT Gladiators Trier,12,Marten Linßen,,1,15.2,15.2,9,9.0,3,5,60.0,1,1,100.0,2,2,100.0,1,4,5,1,0,0,2,4,70.0,76.5,24.1,114.2,11.6,1.3,11.0,28.5,21.6,9.1,0.0,0.0,25.4,0.4,3.62,5.14,-1.52,4,2,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLP Academics Heidelberg,3,Kevin McClain,,1,26.5,26.5,6,6.0,3,7,42.9,0,2,0.0,0,0,0,2,1,3,2,3,0,1,4,42.9,42.9,13.2,75.0,7.5,2.5,7.8,4.6,6.3,14.1,5.9,0.0,12.5,0.0,3.61,-3.32,6.93,3,1,33.3,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artland Dragons,7,Timo Lanmüller,,36,26.1,939.0,317,8.8,110,249,44.2,68,180,37.8,29,41,70.7,18,60,78,62,28,6,41,99,57.8,59.4,15.0,102.9,11.3,6.4,2.4,7.9,5.2,9.7,1.6,0.6,13.3,0.16,3.54,2.75,0.79,43,32,74.4,26,10,38.5,0,0,0,20,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NINERS Chemnitz,12,Amadou Sow,,1,22.7,22.7,11,11.0,5,10,50.0,1,3,33.3,0,0,0,4,6,10,3,0,1,1,3,55.0,55.0,21.7,100.0,16.2,4.4,22.1,38.8,29.8,27.0,0.0,3.3,9.1,0.0,3.53,4.67,-1.15,7,4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBC Bayreuth,55,Lenny Liedtke,,31,26.9,833.8,361,11.6,132,258,51.2,45,114,39.5,52,70,74.3,49,80,129,37,24,7,55,74,59.9,62.5,18.7,105.0,14.7,4.6,7.3,11.7,9.5,7.7,1.5,0.8,16.0,0.27,3.51,1.56,1.95,122,80,65.6,22,7,31.8,0,0,0,25,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
GIESSEN 46ers,3,Aiden Warnholtz,,34,19.9,677.5,271,8.0,92,227,40.5,43,126,34.1,44,51,86.3,16,73,89,72,24,1,42,97,50.0,54.3,19.9,93.0,10.4,4.8,2.8,13.6,8.0,17.7,1.9,0.2,14.4,0.22,3.45,0.55,2.9,60,26,43.3,41,23,56.1,0,0,0,18,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nürnberg Falcons BC,10,Evan Derek Taylor,,32,24.3,777.1,382,11.9,136,300,45.3,36,99,36.4,74,92,80.4,19,102,121,79,29,5,56,78,51.3,56.1,23.9,96.3,15.6,4.1,3.2,15.9,9.8,17.8,2.0,0.7,14.1,0.31,3.37,1.25,2.12,103,45,43.7,98,55,56.1,0,0,0,29,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Bayer Giants Leverkusen,4,Lok Lol Wur,,16,24.5,391.9,173,10.8,59,137,43.1,20,66,30.3,35,42,83.3,27,50,77,14,24,25,29,41,50.4,55.6,21.8,93.8,14.2,5.4,8.4,14.6,11.6,6.4,3.2,6.8,15.7,0.31,3.36,1.23,2.13,50,30,60,21,9,42.9,0,0,0,6,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
