Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Tadas Sedekerskis, Timothe Luwawu-Cabarrot","Baskonia Vitoria-Gasteiz|0,11,18,8,9",18,Khalifa Diop,9,Timothe Luwawu-Cabarrot,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Tadas Sedekerskis, Timothe Luwawu-Cabarrot","Baskonia Vitoria-Gasteiz|0,11,18,8,9",8,Tadas Sedekerskis,9,Timothe Luwawu-Cabarrot,1,3,1,0,1,1.0,3.0
Baskonia Vitoria-Gasteiz,"Markus Howard, Trent Forrest, Khalifa Diop, Hamidou Diallo, Tadas Sedekerskis","Baskonia Vitoria-Gasteiz|0,11,18,6,8",0,Markus Howard,8,Tadas Sedekerskis,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"Thomas Walkup, Sasha Vezenkov, Tyler Dorsey, Nikola Milutinov, Evan Fournier","Olympiacos Piraeus|0,14,22,33,94",94,Evan Fournier,14,Sasha Vezenkov,1,3,1,0,1,1.0,3.0
Panathinaikos AKTOR Athens,"Tj Shorts, Nikolaos Rogkavopoulos, Kendrick Nunn, Juancho Hernangomez, Richaun Holmes","Panathinaikos AKTOR Athens|0,17,25,41,8",0,Tj Shorts,17,Nikolaos Rogkavopoulos,1,3,1,0,1,1.0,3.0
FC Bayern Munich,"Vladimir Lucic, Isiaha Mike, Wenyen Gabriel, Xavier Rathan-Mayes, Kamar Baldwin","FC Bayern Munich|11,22,32,4,44",44,Kamar Baldwin,4,Xavier Rathan-Mayes,1,3,1,0,1,1.0,3.0
Panathinaikos AKTOR Athens,"Kostas Sloukas, Nikolaos Rogkavopoulos, Alexandros Samodurov, Kendrick Nunn, Omer Yurtseven","Panathinaikos AKTOR Athens|10,17,20,25,77",77,Omer Yurtseven,17,Nikolaos Rogkavopoulos,1,3,1,0,1,1.0,3.0
FC Bayern Munich,"Vladimir Lucic, Isiaha Mike, Wenyen Gabriel, Xavier Rathan-Mayes, Kamar Baldwin","FC Bayern Munich|11,22,32,4,44",4,Xavier Rathan-Mayes,22,Isiaha Mike,1,3,1,0,1,1.0,3.0
Panathinaikos AKTOR Athens,"Nikolaos Rogkavopoulos, Jerian Grant, Kendrick Nunn, Juancho Hernangomez, Richaun Holmes","Panathinaikos AKTOR Athens|17,22,25,41,8",8,Richaun Holmes,22,Jerian Grant,1,3,1,0,1,1.0,3.0
FC Bayern Munich,"Justinian Jessup, Andreas Obst, Wenyen Gabriel, Kamar Baldwin, Niels Giffey","FC Bayern Munich|10,13,32,44,5",5,Niels Giffey,10,Justinian Jessup,1,3,1,0,1,1.0,3.0
Panathinaikos AKTOR Athens,"Kostas Sloukas, Jerian Grant, Kendrick Nunn, Juancho Hernangomez, Omer Yurtseven","Panathinaikos AKTOR Athens|10,22,25,41,77",10,Kostas Sloukas,22,Jerian Grant,1,3,1,0,1,1.0,3.0
Panathinaikos AKTOR Athens,"Tj Shorts, Kostas Sloukas, Alexandros Samodurov, Kendrick Nunn, Omer Yurtseven","Panathinaikos AKTOR Athens|0,10,20,25,77",0,Tj Shorts,10,Kostas Sloukas,1,3,1,0,1,1.0,3.0
FC Bayern Munich,"Vladimir Lucic, Stefan Jovic, Isiaha Mike, Wenyen Gabriel, Xavier Rathan-Mayes","FC Bayern Munich|11,16,22,32,4",22,Isiaha Mike,11,Vladimir Lucic,1,3,1,0,1,1.0,3.0
Crvena Zvezda Meridianbet Belgrade,"Codi Miller-Mcintyre, Nikola Kalinic, Jasiel Rivero, Jordan Nwora, Chima Moneke","Crvena Zvezda Meridianbet Belgrade|0,12,14,33,95",95,Chima Moneke,33,Jordan Nwora,1,3,1,0,1,1.0,3.0
EA7 Emporio Armani Milan,"Niccolo Mannion, Leandro Bolmaro, Zach Leday, Shavon Shields, Josh Nebo","EA7 Emporio Armani Milan|1,10,16,31,32",10,Leandro Bolmaro,31,Shavon Shields,1,3,1,0,1,1.0,3.0
EA7 Emporio Armani Milan,"Vlatko Cancar, Leandro Bolmaro, Marko Guduric, Quinn Ellis, Devin Booker","EA7 Emporio Armani Milan|0,10,23,3,6",3,Quinn Ellis,10,Leandro Bolmaro,1,3,1,0,1,1.0,3.0
