Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,DEF_POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Шумен,"Уилям Елис, Джейлън Барр, Костадин Лазаров, Владислав Станев, Клемен Вуга","Шумен|2,33,44,88,9",1,0.9,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0
Шумен,"Уилям Елис, Джейлън Барр, Костадин Лазаров, Димитър Стамов, Владислав Станев","Шумен|2,33,44,8,88",1,0.9,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2.0,2.0,0.0,200.0,-200.0,0.0,-4
Локомотив Пловдив,"Девърл Рамзи, Кхалил Милър, Йоанис Кикрилис, Кръстомир Михов, Томислав Минков","Локомотив Пловдив|0,14,21,33,9",1,0.9,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.9,0.0,53.2,-53.2,0.0,-1
Черно море Тича,"Алонзо Гафни, Георги Боянов, Венцислав Петков, Ламонт Уест, Николай Стоянов","Черно море Тича|0,24,35,5,8",2,0.9,53.0,7,0,1,0.0,0,0,0,7,8,87.5,0,0,0,0,0,0,0,0,3,4.5,4.3,154.9,69.4,85.4,7.92,4
Левски,"Александър Александров, Димитър Маринчешки, Седариан Рейнс, Лъчезар Димитров, Момчил Кадиев","Левски|32,33,44,6,7",1,0.9,57.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,1,0,0,0,0,2,0.9,1.0,227.3,200.0,27.3,2.11,0
Миньор 2015,"Васил Попов, Лазар Станкович, Лъчезар Тошков, Алекс Уандие, Игор Кесар","Миньор 2015|15,16,24,34,8",3,0.9,54.0,8,2,2,100.0,1,1,100.0,3,3,100.0,0,0,0,0,0,0,0,0,1,3.3,0.9,241.0,113.6,127.3,8.89,7
Миньор 2015,"Лазар Станкович, Лъчезар Тошков, Алекс Уандие, Константин Паисиев, Игор Кесар","Миньор 2015|16,24,34,4,8",1,0.9,57.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1.9,0.0,159.6,-159.6,0.0,-3
Левски,"Стоян Кайнаров, Максим Бочев, Марио Боянов, Седариан Рейнс, Лъчезар Димитров","Левски|0,15,23,44,6",1,0.8,48.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0
Шумен,"Мирослав Денчев, Уилям Елис, Костадин Лазаров, Димитър Стамов, Владислав Станев","Шумен|10,2,44,8,88",1,0.8,49.0,2,0,1,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,0,0,1.9,2.0,106.4,0.0,106.4,2.45,2
Шумен,"Мирослав Денчев, Уилям Елис, Баръш Мустафа, Димитър Стамов, Клемен Вуга","Шумен|10,2,7,8,9",1,0.8,49.0,2,1,5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,40.0,0.0,40.0,2.45,2
