Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Leicester Warriors Senior Men,"Ashley Kalugin-Ugo, Danny Mcdonald, Jaguar Jackson, Malik Alechicus Legania, Malachi Nelson","Leicester Warriors Senior Men|10,12,4,5,9",2,3.4,204.0,3,0,4,0.0,0,3,0.0,3,6,50.0,0,0,0,0,0,0,4,0,11,10.6,28.2,125.6,-97.4,0.88,-8
Myerscough Basketball Academy Senior Men I,"Harry Sheehan, Sayomi Laditan-Adebiyi, Cesar Sanchez Falette, Emmanuel Akubuo, Olivier Esingle","Myerscough Basketball Academy Senior Men I|0,24,4,8,9",1,3.4,204.0,2,1,3,33.3,0,0,0,0,2,0.0,0,0,0,0,0,0,3,0,4,6.9,29.1,59.2,-30.1,0.59,-2
Barnet Bulldogs Senior Men,"Chukwuma Duru, Dreyshun Brown, Kelvin Akinmoyo, Sable Cooper, Jordan Gray","Barnet Bulldogs Senior Men|0,1,28,6,7",1,3.3,197.0,4,1,1,100.0,0,0,0,2,2,100.0,0,0,0,0,0,0,2,0,4,3.9,103.1,120.5,-17.4,1.22,0
Barking Abbey Senior Men I,"Kervy Mabaya, Onome Anyanwu, Joshua Mendes, La’Quarne Santana Sayles, Ian-Titus Warari","Barking Abbey Senior Men I|10,22,23,4,6",1,3.3,199.0,7,3,7,42.9,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,100.0,160.0,-60.0,2.11,-1
Leicester Warriors Senior Men,"Ashley Kalugin-Ugo, Pakadashe Chingombe, Malik Alechicus Legania, Kofe Cross, Malachi Nelson","Leicester Warriors Senior Men|10,14,5,8,9",1,3.3,199.0,7,3,9,33.3,1,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,9.0,77.8,0.0,77.8,2.11,7
Sheffield Sharks Senior Men,"Oscar Baldwin, Sedale Hanson-Young, Declan Kom, Charles Andrews, Harrison Wildie","Sheffield Sharks Senior Men|1,10,2,22,7",2,3.3,199.0,3,1,4,25.0,1,3,33.3,0,0,0,0,0,0,0,0,0,4,0,7,8.0,37.5,63.6,-26.1,0.9,-4
Richmond Knights Senior Men,"Khafid Smith, Jonathan Amui, Jayden Carvalho, Ishmael Stephens, Zavier Sweeney Zinman","Richmond Knights Senior Men|10,17,2,33,45",1,3.3,196.0,10,4,7,57.1,2,2,100.0,0,0,0,0,0,0,0,0,0,1,0,7,8.0,125.0,87.5,37.5,3.06,3
Manchester Magic Senior Men I,"Pharroh Gordon, Daniel Davies, Oluwademilade Babalola, Sion Gordon, Jack Walton","Manchester Magic Senior Men I|10,13,3,6,8",1,3.3,197.0,5,1,5,20.0,0,3,0.0,3,4,75.0,0,0,0,0,0,0,0,0,4,6.8,74.0,42.9,31.0,1.52,1
Birmingham City University Senior Men,"Reiss Faure-Daley, Damian Ogodan, Ronald Oberia, Vivaldo Ferreira, Samuel Toluwase","Birmingham City University Senior Men|11,12,3,8,9",1,3.3,196.0,0,0,4,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,2,0,6,6.0,0.0,77.3,-77.3,0.0,-6
Liverpool Senior Men,"Louis Rogerson-Evans, Torin Dubiel, Kaphel Ulett-Waul, Ashur Ulett-Waul, Andre Gayle","Liverpool Senior Men|0,12,5,7,9",1,3.3,200.0,3,1,7,14.3,0,0,0,1,3,33.3,0,0,0,0,0,0,1,0,8,9.3,32.2,101.5,-69.3,0.9,-5
St Helens Saints Senior Men,"Disraeli Lufadeju, Benjamin Tew, Luca Lara-Sanchez, William Self, Connor Murtagh","St Helens Saints Senior Men|14,15,5,6,9",1,3.2,191.0,8,0,5,0.0,0,5,0.0,8,8,100.0,0,0,0,0,0,0,0,0,6,8.5,93.9,68.5,25.4,2.51,2
Myerscough Basketball Academy Senior Men I,"Harry Sheehan, Zach Trezvant, Solomi Laditan-Adebiyi, Jakub Bobkowski, Emmanuel Akubuo","Myerscough Basketball Academy Senior Men I|0,12,15,6,7",1,3.2,195.0,5,2,3,66.7,1,2,50.0,0,0,0,0,0,0,0,0,0,2,0,8,5.0,100.0,101.5,-1.5,1.54,-3
Myerscough Basketball Academy Senior Men I,"Zach Trezvant, Cesar Sanchez Falette, Solomi Laditan-Adebiyi, Daniel Azancot, Olivier Esingle","Myerscough Basketball Academy Senior Men I|12,4,6,7,9",2,3.2,190.0,5,2,6,33.3,0,0,0,1,2,50.0,0,0,0,0,0,0,1,0,2,7.9,63.5,34.0,29.4,1.58,3
Cobham Cobras Senior Men,"Charlie Ollis, Justas Muzikevicius, Andrew Wilding, Ray Onome Akpofure, Dwayne Orija","Cobham Cobras Senior Men|19,21,4,91,99",1,3.2,193.0,8,3,5,60.0,1,2,50.0,1,3,33.3,0,0,0,0,0,0,0,0,5,6.3,126.6,128.9,-2.3,2.49,3
Myerscough Basketball Academy Senior Men I,"Harry Sheehan, Sayomie Laditan-Adebiyi, Zach Trezvant, Solomi Laditan-Adebiyi, Daniel Azancot","Myerscough Basketball Academy Senior Men I|0,10,12,15,7",1,3.2,193.0,6,3,6,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,4,8.0,75.0,51.5,23.5,1.87,2
Sheffield Arrows Senior Men,"Diogo Soares, Hamza Ibrahim, George Brownell, Mahamud Ibrahim, Jacob Paredes","Sheffield Arrows Senior Men|23,33,4,44,7",3,3.2,191.0,10,3,4,75.0,2,3,66.7,2,2,100.0,0,0,0,0,0,0,3,0,5,7.9,126.9,77.6,49.3,3.14,5
London Elite Senior Men I,"Ramsay Quidam, Tega Agbede, Walid Mumuni, Bakary Coulibali, Nathaniel Ebifemi","London Elite Senior Men I|10,12,24,50,8",1,3.2,193.0,2,1,6,16.7,0,2,0.0,0,1,0.0,0,0,0,0,0,0,1,0,6,7.4,26.9,75.0,-48.1,0.62,-4
St Helens Saints Senior Men,"Ellis Evans, Sydney Obika, William Self, Reiss Reynolds, Kieran Jones","St Helens Saints Senior Men|10,15,5,7,8",1,3.2,193.0,7,3,4,75.0,1,2,50.0,0,0,0,0,0,0,0,0,0,1,0,1,5.0,140.0,8.4,131.6,2.18,6
Leicester Warriors Senior Men,"Ashley Kalugin-Ugo, Danny Mcdonald, Malik Alechicus Legania, Callum Keys, Pakadashe Chingombe","Leicester Warriors Senior Men|10,12,5,6,8",1,3.1,185.0,9,3,4,75.0,1,1,100.0,2,3,66.7,0,0,0,0,0,0,1,0,12,6.3,142.4,200.0,-57.6,2.92,-3
Birmingham City University Senior Men,"Reiss Faure-Daley, Conroy Hayden, Damian Ogodan, Vivaldo Ferreira, Samuel Toluwase","Birmingham City University Senior Men|11,16,7,8,9",2,3.1,185.0,2,0,5,0.0,0,3,0.0,2,4,50.0,0,0,0,0,0,0,4,0,6,10.8,18.6,63.0,-44.4,0.65,-4
Oxford Hoops Senior Men,"Adam Marzec, Jamie Cummins, Errol Otto, Oskars Berzins, Brandon Read Strahan","Oxford Hoops Senior Men|14,23,30,5,9",1,3.1,184.0,3,1,4,25.0,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,4,5.0,60.0,57.1,2.9,0.98,-1
Cardiff Met Archers Senior Men I,"Gareth Williams, Annureet Bajwa, Casey Smith, Mark James, Macaulay Jones","Cardiff Met Archers Senior Men I|10,14,4,5,9",1,3.1,185.0,7,2,5,40.0,0,0,0,3,4,75.0,0,0,0,0,0,0,1,0,5,7.8,90.2,74.0,16.2,2.27,2
Cobham Cobras Senior Men,"Marcel Alexandre Dias Mendes, Max Coupe, Lee Terence Mustre, John Stewart, Dwayne Orija","Cobham Cobras Senior Men|17,30,33,6,99",1,3.0,179.0,2,1,6,16.7,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,33.3,25.0,8.3,0.67,0
London Stars Senior Men,"Jamie Hayes, Jay Jarrett, Brandon Moncrieffe, Ryan Martin, Nojus Zajankauskas","London Stars Senior Men|11,15,4,9,99",1,3.0,179.0,5,2,3,66.7,0,0,0,1,1,100.0,0,0,0,0,0,0,2,0,9,5.4,91.9,130.8,-38.9,1.68,-4
