# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 361
# Qualified players exported: 265
# Total stints used: 13373
# Garbage time stints excluded: 171
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Zalgiris Kaunas,9,Dovydas Giedraitis,409,-0.84,-0.44,-1.29
FC Barcelona,20,Nicolas Laprovittola,585,1.58,-2.87,-1.29
Olympiacos Piraeus,45,Donta Hall,956,0.13,-1.43,-1.3
Panathinaikos AKTOR Athens,44,Konstantinos Mitoglou,694,-0.44,-0.86,-1.31
Partizan Mozzart Bet Belgrade,24,Bruno Fernando,1013,-2.58,1.25,-1.33
Baskonia Vitoria-Gasteiz,3,Markquis Nowell,335,0.07,-1.42,-1.35
Olympiacos Piraeus,77,Shaquielle Mckissic,527,-1.27,-0.08,-1.35
AS Monaco,26,Nemanja Nedovic,817,-1.07,-0.51,-1.57
LDLC ASVEL Villeurbanne,10,Bodian Massa,941,-1.31,-0.27,-1.58
LDLC ASVEL Villeurbanne,94,Armel Traore,978,-1.97,0.34,-1.63
Anadolu Efes Istanbul,0,Shane Larkin,558,0.59,-2.35,-1.76
Partizan Mozzart Bet Belgrade,22,Jabari Parker,458,-0.5,-1.27,-1.77
Maccabi Rapyd Tel Aviv,45,Tamir Blatt,1377,-0.52,-1.25,-1.77
Valencia Basket,0,Brancou Badio,1470,-1.99,0.21,-1.78
FC Bayern Munich,11,Vladimir Lucic,1299,-2.18,0.39,-1.79
Dubai Basketball,4,Aleksa Avramovic,676,-1.57,-0.24,-1.8
Fenerbahce Beko Istanbul,18,Mikael Jantunen,1156,-0.71,-1.09,-1.81
Kosner Baskonia Vitoria-Gasteiz,7,Rodions Kurucs,774,-2.13,0.33,-1.81
AS Monaco,0,Elie Okobo,1913,-0.11,-1.7,-1.82
AS Monaco,55,Mike James,2096,1.24,-3.13,-1.89
AS Monaco,4,Jaron Blossomgame,1804,-1.24,-0.65,-1.89
Hapoel IBI Tel Aviv,22,Vasilije Micic,1744,-0.54,-1.39,-1.92
Dubai Basketball,5,Awudu Abass,895,-0.82,-1.12,-1.94
EA7 Emporio Armani Milan,23,Marko Guduric,1323,-2.58,0.63,-1.94
Zalgiris Kaunas,1,Nigel Williams-Goss,1276,-2.41,0.46,-1.94
Anadolu Efes Istanbul,21,Cole Swider,437,-0.81,-1.15,-1.96
Panathinaikos AKTOR Athens,35,Kenneth Faried,789,0.66,-2.65,-1.99
Crvena Zvezda Meridianbet Belgrade,33,Jordan Nwora,1616,-1.77,-0.24,-2.01
Valencia Basket,4,Jaime Pradilla,1550,-0.2,-1.84,-2.03
AS Monaco,23,Juhann Begarin,534,-1.12,-0.96,-2.08
FC Barcelona,5,Miles Norris,751,-0.35,-1.73,-2.08
Fenerbahce Beko Istanbul,20,Devon Hall,1515,-3.57,1.41,-2.16
Kosner Baskonia Vitoria-Gasteiz,2,Kobi Simmons,1007,-0.76,-1.4,-2.16
Partizan Mozzart Bet Belgrade,33,Nick Calathes,1020,-1.89,-0.28,-2.16
Anadolu Efes Istanbul,2,Sehmus Hazer,709,-0.48,-1.72,-2.21
Paris Basketball,11,Joel Ayayi,259,-3.03,0.78,-2.25
EA7 Emporio Armani Milan,6,Devin Booker,1261,-0.51,-1.81,-2.32
Virtus Bologna,7,Saliou Niang,1462,-3.51,1.15,-2.37
EA7 Emporio Armani Milan,31,Shavon Shields,1664,0.44,-2.81,-2.37
Dubai Basketball,13,Dzanan Musa,844,1.99,-4.37,-2.38
Valencia Basket,5,Sergio De Larrea,634,-1.54,-0.92,-2.46
Crvena Zvezda Meridianbet Belgrade,7,Dejan Davidovac,533,-0.91,-1.56,-2.47
Kosner Baskonia Vitoria-Gasteiz,5,Eugene Omoruyi,848,0.99,-3.47,-2.48
Crvena Zvezda Meridianbet Belgrade,12,Nikola Kalinic,1565,-1.9,-0.71,-2.61
Virtus Bologna,34,Karim Jallow,1348,-0.24,-2.41,-2.65
Real Madrid,12,Theo Maledon,1173,-1.45,-1.25,-2.7
Real Madrid,6,Alberto Abalde,1136,-0.56,-2.18,-2.73
Kosner Baskonia Vitoria-Gasteiz,9,Timothe Luwawu-Cabarrot,1085,-1.29,-1.58,-2.87
EA7 Emporio Armani Milan,1,Niccolo Mannion,439,-1.58,-1.33,-2.91
FC Barcelona,21,Will Clyburn,1465,-0.56,-2.36,-2.91
Fenerbahce Beko Istanbul,1,Metecan Birsen,452,-2.05,-0.91,-2.96
Baskonia Vitoria-Gasteiz,8,Tadas Sedekerskis,523,-2.02,-0.96,-2.98
Virtus Bologna,9,Alen Smailagic,901,-2.22,-0.89,-3.1
Valencia Basket,3,Nathan Reuvers,1524,-1.49,-1.63,-3.11
Dubai Basketball,11,Kosta Kondic,335,-2.58,-0.55,-3.13
Maccabi Rapyd Tel Aviv,9,Roman Sorkin,1591,-2.12,-1.04,-3.16
Partizan Mozzart Bet Belgrade,11,Aleksej Pokusevski,538,-2.61,-0.56,-3.17
Maccabi Rapyd Tel Aviv,21,Jeffrey Dowtin Jr,584,-2.5,-0.68,-3.18
FC Bayern Munich,21,Justus Hollatz,726,-3.03,-0.23,-3.26
Maccabi Rapyd Tel Aviv,1,Jaylen Hoard,1869,0.34,-3.64,-3.3
Hapoel IBI Tel Aviv,21,Tai Odiase,617,-2.82,-0.55,-3.37
Crvena Zvezda Meridianbet Belgrade,99,Yago Dos Santos,460,-2.36,-1.04,-3.4
Fenerbahce Beko Istanbul,0,Armando Bacot Jr,455,-2.63,-0.79,-3.42
Panathinaikos AKTOR Athens,0,Tj Shorts,1192,-1.73,-1.69,-3.42
Maccabi Rapyd Tel Aviv,10,O'Shae J Brissett,1638,-1.16,-2.29,-3.45
Crvena Zvezda Meridianbet Belgrade,37,Semi Ojeleye,1520,-5.5,2.05,-3.45
Anadolu Efes Istanbul,1,Rodrigue Beaubois,445,-3.05,-0.49,-3.54
Virtus Bologna,23,Daniel Hackett,892,-3.13,-0.42,-3.55
Crvena Zvezda Meridianbet Belgrade,21,Joel Bolomboy,356,-3.21,-0.64,-3.85
Real Madrid,23,Sergio Llull,737,-2.21,-1.67,-3.88
Virtus Bologna,3,Carsen Edwards,1610,-1.97,-1.95,-3.92
Anadolu Efes Istanbul,13,Brice Dessert,359,-3.95,-0.02,-3.97
Paris Basketball,24,Yakuba Ouattara,1069,-1.31,-2.72,-4.02
Paris Basketball,34,Daulton Hommes,511,-2.79,-1.29,-4.09
Partizan Mozzart Bet Belgrade,5,Dylan Osetkowski,1202,-1.85,-2.25,-4.1
Kosner Baskonia Vitoria-Gasteiz,11,Trent Forrest,973,-0.75,-3.37,-4.12
FC Barcelona,44,Joel Parra,1276,-5.34,1.09,-4.24
LDLC ASVEL Villeurbanne,8,Melvin Ajinca,964,-1.72,-2.52,-4.25
LDLC ASVEL Villeurbanne,2,Adam Atamna,271,-4.15,-0.13,-4.28
LDLC ASVEL Villeurbanne,32,Bastien Vautier,878,-3.52,-0.83,-4.35
FC Barcelona,14,Willy Hernangomez,918,-2.64,-1.74,-4.38
Dubai Basketball,34,Kenan Kamenjas,514,-0.31,-4.07,-4.38
FC Bayern Munich,16,Stefan Jovic,611,-2.67,-1.76,-4.43
Partizan Mozzart Bet Belgrade,2,Shake Milton,707,-3.35,-1.09,-4.44
Real Madrid,25,Alex Len,361,-4.16,-0.31,-4.47
FC Bayern Munich,32,Wenyen Gabriel,1056,-2.85,-1.65,-4.5
Dubai Basketball,10,Justin Anderson,1367,-2.9,-1.72,-4.62
Anadolu Efes Istanbul,88,Kai Jones,908,-3.14,-1.57,-4.72
Paris Basketball,22,Amath M'Baye,1120,-1.17,-3.69,-4.86
Zalgiris Kaunas,92,Edgaras Ulanovas,1334,-2.86,-2.0,-4.86
Fenerbahce Beko Istanbul,30,Chris Silva,254,-3.5,-1.69,-5.19
Anadolu Efes Istanbul,11,Rolands Smits,1108,-3.25,-1.99,-5.24
Anadolu Efes Istanbul,15,Pj Dozier,972,-3.5,-1.76,-5.25
FC Bayern Munich,4,Xavier Rathan-Mayes,821,-3.55,-1.72,-5.28
Partizan Mozzart Bet Belgrade,9,Vanja Marinkovic,649,-3.07,-2.25,-5.32
LDLC ASVEL Villeurbanne,7,Thomas Heurtel,909,-3.37,-2.73,-6.1
Paris Basketball,9,Lamar Stevens,835,-3.15,-3.07,-6.22
LDLC ASVEL Villeurbanne,23,David Lighty,1096,-4.87,-2.59,-7.46
