# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 483
# Qualified players exported: 228
# Total stints used: 6533
# Garbage time stints excluded: 299
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Leicester Warriors Senior Men,13,Kofe Cross,363,-0.09,-0.84,-0.93
London Lions Senior Men II,4,Lewis Bennett,270,-1.91,0.9,-1.0
Sheffield Sharks Senior Men,7,Oscar Baldwin,1146,-1.15,0.14,-1.01
Liverpool Senior Men,12,Ashur Ulett-Waul,338,-0.64,-0.37,-1.02
Teesside Lions Senior Men,31,Jaydon Wise-Malcolm,478,0.72,-1.8,-1.08
Leicester Warriors Senior Men,4,Prince Banda,410,-2.88,1.78,-1.1
Greenwich Titans Senior Men,10,Antonio Hughes,706,-0.01,-1.14,-1.15
Greenwich Titans Senior Men,8,Joshua Palmer,449,-0.56,-0.68,-1.24
Richmond Knights Senior Men,24,Aaron Williams,428,-0.44,-0.82,-1.26
London Stars Senior Men,7,Domas Vazgys,326,-2.32,1.05,-1.28
St Helens Saints Senior Men,5,Luca Lara-Sanchez,320,0.07,-1.46,-1.39
Myerscough Basketball Academy Senior Men I,7,Emmanuel Akubuo,526,-1.69,0.3,-1.39
Teesside Lions Senior Men,20,Benas Maldutis,660,-0.98,-0.41,-1.39
London Lions Senior Men II,2,Aaron Brooks,294,-1.76,0.33,-1.43
Richmond Knights Senior Men,1,Khafid Smith,599,-0.54,-0.9,-1.44
Liverpool Senior Men,5,Kaphel Ulett-Waul,1539,1.15,-2.59,-1.44
Cardiff Met Archers Senior Men I,9,Macaulay Jones,578,0.56,-2.01,-1.46
Cardiff Met Archers Senior Men I,8,Alonzo Rosario,611,-2.12,0.64,-1.48
Myerscough Basketball Academy Senior Men I,14,Finlay Morgan,422,-0.72,-0.84,-1.56
London Elite Senior Men I,8,Anthony Ozobuekwe,325,0.53,-2.14,-1.61
London Elite Senior Men I,27,Aaron Pyne,257,-2.34,0.68,-1.65
Barnet Bulldogs Senior Men,7,Jordan Gray,711,-2.7,1.03,-1.67
St Helens Saints Senior Men,12,Shomari Simmonds,1075,0.17,-1.88,-1.7
Cobham Cobras Senior Men,41,Joshua Osei,431,-2.49,0.71,-1.78
London Stars Senior Men,8,Oskaras Striuga,1072,0.53,-2.31,-1.78
Worcester Wolves Senior Men,2,Daijaun Julianni Antonio,1127,0.38,-2.16,-1.78
Cobham Cobras Senior Men,6,John Stewart,783,-1.06,-0.73,-1.79
London Elite Senior Men I,5,Hammish Loader,445,-0.85,-0.95,-1.8
Sheffield Arrows Senior Men,44,Alexander Tavares,282,-1.45,-0.39,-1.84
