game_id,game_date,team_name,team_code,opponent,home_away,score,opp_score,full_score,p1_score,p2_score,p3_score,p4_score,in_ot,timeouts_left,fouls,attendance,period_type,periods_max,officials,coach,tot_sMinutes,tot_sFieldGoalsMade,tot_sFieldGoalsAttempted,tot_sFieldGoalsPercentage,tot_sThreePointersMade,tot_sThreePointersAttempted,tot_sThreePointersPercentage,tot_sTwoPointersMade,tot_sTwoPointersAttempted,tot_sTwoPointersPercentage,tot_sFreeThrowsMade,tot_sFreeThrowsAttempted,tot_sFreeThrowsPercentage,tot_sReboundsDefensive,tot_sReboundsOffensive,tot_sReboundsTotal,tot_sAssists,tot_sTurnovers,tot_sSteals,tot_sBlocks,tot_sBlocksReceived,tot_sFoulsPersonal,tot_sFoulsOn,tot_sFoulsTotal,tot_sPoints,tot_sPointsFromTurnovers,tot_sPointsSecondChance,tot_sPointsFastBreak,tot_sBenchPoints,tot_sPointsInThePaint,tot_sTimeLeading,tot_sBiggestLead,tot_sBiggestScoringRun,tot_sLeadChanges,tot_sTimesScoresLevel,tot_sFoulsTeam,tot_sReboundsTeam,tot_sReboundsTeamDefensive,tot_sReboundsTeamOffensive,tot_sTurnoversTeam,tot_eff_1,tot_eff_2,tot_eff_3,tot_eff_4,tot_eff_5,tot_eff_6,tot_eff_7
2702664,2026-04-10,Caledonia Gladiators,CAL,B. Braun Sheffield Sharks,away,75,113,75,20,15,19,21,0,0,3,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Robert Leszczyk; referee3: Matthew Armstrong,Jonny Bunyan,199:60,32,74,43,8,34,23,24,40,60,3,7,42,25,12,37,24,14,4,4,1,17,10,17,75,4,9,12,26,44,0,,7,0,1,0,1,1,0,0,84,2,53.1,210,76,84,84
2702665,2026-04-10,Bristol Flyers,BRI,London Lions,home,76,83,76,27,25,14,10,0,0,6,0,REGULAR,4,referee1: Joe Hodgson; referee2: Paul Unsworth; referee3: Daniel Cox,Andreas Kapoulas,199:60,27,57,47,10,23,43,17,34,50,12,23,52,17,13,30,19,14,10,3,3,21,19,21,76,19,16,13,47,30,20.598333333333,13,9,12,8,0,7,2,5,0,83,2,59.7,193,78,83,83
2702665,2026-04-10,London Lions,LON,Bristol Flyers,away,83,76,83,21,21,22,19,0,0,6,0,REGULAR,4,referee1: Joe Hodgson; referee2: Paul Unsworth; referee3: Daniel Cox,Tautvydas Sabonis,199:60,29,53,54,10,17,58,19,36,52,15,22,68,21,9,30,15,16,7,3,3,21,21,21,83,14,12,9,25,24,14.65,10,12,12,8,0,4,1,3,2,91,2,62.5,211,86,91,91
2741000,2026-04-10,Newcastle Eagles,NEW,Manchester Basketball,home,95,98,95,24,26,20,25,0,0,12,0,REGULAR,4,referee1: Christopher Dodds; referee2: Christopher Curle; referee3: Stephen Ferriss,Marc Steutel,199:60,33,71,46,7,29,24,26,42,61,22,30,73,21,11,32,21,12,9,5,5,25,22,25,95,13,16,19,38,50,32.916666666667,13,8,6,2,0,4,0,4,1,104,2,74.5,240.5,95,104,104
2741000,2026-04-10,Manchester Basketball,MAN,Newcastle Eagles,away,98,95,98,21,20,24,33,0,0,6,0,REGULAR,4,referee1: Christopher Dodds; referee2: Christopher Curle; referee3: Stephen Ferriss,Matthew Otten,199:60,33,63,52,8,24,33,25,39,64,24,29,82,30,11,41,20,19,3,5,5,22,24,22,98,19,13,8,39,44,4.5666666666667,4,8,6,2,0,7,5,2,0,113,2,74.5,272,110,113,113
2702655,2026-04-12,Surrey 89ers,SUR,Newcastle Eagles,home,94,103,94,27,23,25,19,0,0,6,0,REGULAR,4,referee1: Bob Bhania; referee2: Ingus Bankevics; referee3: Jack Davies,Lloyd Gardner,200:00,34,69,49,7,23,30,27,46,58,19,27,70,27,13,40,25,12,6,0,2,20,21,20,94,6,6,17,35,52,24.516666666667,12,9,5,13,0,2,1,1,0,110,2,76.8,285.5,109,110,110
2702655,2026-04-12,Newcastle Eagles,NEW,Surrey 89ers,away,103,94,103,24,22,32,25,0,0,3,0,REGULAR,4,referee1: Bob Bhania; referee2: Ingus Bankevics; referee3: Jack Davies,Marc Steutel,200:00,34,67,50,18,37,48,16,30,53,17,23,73,24,8,32,23,10,8,2,0,21,20,21,103,16,8,13,36,28,10.096666666667,9,8,5,13,0,4,2,2,0,119,2,87.2,292,118,119,119
2702657,2026-04-12,Manchester Basketball,MAN,Bristol Flyers,home,80,83,80,23,16,23,18,0,0,7,0,REGULAR,4,referee1: Paul Walton; referee2: Simon Unsworth; referee3: Bence Szilvagyi,Matthew Otten,199:60,29,65,44,5,20,25,24,45,53,17,21,80,29,10,39,13,18,9,2,3,16,19,16,80,13,7,10,39,36,9.9966666666667,6,11,8,12,0,4,2,2,3,85,2,55.3,214.5,85,85,85
2702657,2026-04-12,Bristol Flyers,BRI,Manchester Basketball,away,83,80,83,19,20,21,23,0,0,4,0,REGULAR,4,referee1: Paul Walton; referee2: Simon Unsworth; referee3: Bence Szilvagyi,Andreas Kapoulas,199:60,29,65,44,10,32,31,19,33,57,15,19,78,25,8,33,20,16,5,3,2,19,16,19,83,12,12,9,18,36,23.916666666667,9,8,8,12,0,4,3,1,0,88,2,58.1,206,83,88,88
2702659,2026-04-12,Caledonia Gladiators,CAL,Leicester Riders,home,93,95,93,17,21,21,26,1,0,13,1000,OVERTIME,4,referee1: Christopher Dodds; referee2: Jonpaul Heron; referee3: Christopher Curle,Jonny Bunyan,224:60,34,82,41,6,28,21,28,54,51,19,26,73,30,19,49,20,11,8,3,2,30,18,31,93,10,14,19,26,50,5.0833333333333,4,10,10,9,1,3,0,3,0,107,2,69.8,236,91,107,107
2702659,2026-04-12,Leicester Riders,LEI,Caledonia Gladiators,away,95,93,95,17,28,23,17,1,0,8,1000,OVERTIME,4,referee1: Christopher Dodds; referee2: Jonpaul Heron; referee3: Christopher Curle,Rob Paternostro,224:60,30,77,38,7,24,29,23,53,43,28,37,75,34,19,53,16,14,4,2,3,18,28,18,95,14,22,19,32,46,32.22,13,8,10,9,0,2,0,2,0,100,2,68.4,259.5,107,100,100
2702661,2026-04-12,London Lions,LON,B. Braun Sheffield Sharks,home,81,60,81,23,25,17,16,0,0,5,0,REGULAR,4,referee1: Joe Hodgson; referee2: Noel Malone; referee3: Harvey West,Tautvydas Sabonis,199:60,29,57,50,8,22,36,21,35,60,15,17,88,28,8,36,21,13,5,1,3,21,14,21,81,12,5,8,47,38,39.066666666667,28,10,0,0,0,4,2,2,1,101,2,64.9,234,91,101,101
2702661,2026-04-12,B. Braun Sheffield Sharks,SHE,London Lions,away,60,81,60,15,13,11,21,0,0,3,0,REGULAR,4,referee1: Joe Hodgson; referee2: Noel Malone; referee3: Harvey West,Atiba Lyons,199:60,21,56,37,6,25,24,15,31,48,12,17,70,18,8,26,14,14,8,3,1,14,21,15,60,13,2,8,19,18,0,,8,0,0,1,3,1,2,3,57,2,38.5,135,63,57,57
2702663,2026-04-17,Leicester Riders,Riders,Manchester Basketball,home,98,101,98,24,19,33,22,0,0,5,55,REGULAR,4,referee1: Bob Bhania; referee2: Tom Muddiman; referee3: Tahir Akar,Rob Paternostro,199:60,32,68,47,10,23,43,22,45,48,24,30,80,26,13,39,23,11,7,2,6,11,21,11,98,12,10,20,8,42,4.02,4,10,6,5,0,4,1,3,0,116,2,86.8,321,120,116,116
2702663,2026-04-17,Manchester Basketball,MCR,Leicester Riders,away,101,98,101,32,22,28,19,0,0,7,55,REGULAR,4,referee1: Bob Bhania; referee2: Tom Muddiman; referee3: Tahir Akar,Matthew Otten,199:60,40,82,48,16,31,51,24,51,47,5,8,62,25,18,43,25,12,4,6,2,23,11,23,101,4,20,22,48,42,33.751666666667,17,9,6,5,0,3,2,1,0,122,2,83,292,106,122,122
2702666,2026-04-17,London Lions,LON,Cheshire Phoenix,home,92,95,92,30,20,16,26,0,0,5,0,REGULAR,4,referee1: Paul Walton; referee2: David Griffin; referee3: Ian Green,Tautvydas Sabonis,200:00,32,75,42,11,29,37,21,46,45,17,24,70,28,12,40,21,10,5,4,5,26,21,26,92,11,17,14,30,38,7.6666666666667,6,8,7,7,0,3,3,0,1,102,2,68.4,221.5,91,102,102
2702666,2026-04-17,Cheshire Phoenix,CHE,London Lions,away,95,92,95,26,29,19,21,0,0,5,0,REGULAR,4,referee1: Paul Walton; referee2: David Griffin; referee3: Ian Green,Ben Thomas,200:00,32,67,47,9,28,32,23,39,58,22,31,70,34,11,45,15,14,8,5,4,21,25,21,95,8,10,28,48,46,28.65,15,9,7,7,0,3,2,1,0,110,2,74.8,274.5,110,110,110
2702667,2026-04-17,Newcastle Eagles,NEW,B. Braun Sheffield Sharks,home,82,85,82,31,22,11,18,0,0,11,0,REGULAR,4,referee1: Christopher Curle; referee2: Jonathan Vickerstaff; referee3: Matthew Godsall,Marc Steutel,199:60,28,65,43,9,32,28,19,33,57,17,30,56,24,10,34,17,12,12,2,2,24,27,25,82,22,11,12,26,38,33.233333333333,18,10,1,3,1,2,1,1,1,85,2,60.4,195.5,85,85,85
2702667,2026-04-17,B. Braun Sheffield Sharks,SHE,Newcastle Eagles,away,85,82,85,22,15,25,23,0,0,5,0,REGULAR,4,referee1: Christopher Curle; referee2: Jonathan Vickerstaff; referee3: Matthew Godsall,Atiba Lyons,199:60,31,60,51,5,23,21,26,37,70,18,28,64,31,8,39,24,19,5,2,2,28,23,29,85,8,4,8,23,42,4.8166666666667,5,9,1,3,1,2,1,1,1,97,2,59.3,218.5,89,97,97
2829681,2026-04-17,Surrey 89ers,SUR,Caledonia Gladiators,home,117,120,117,33,27,18,26,1,0,6,0,OVERTIME,4,referee1: Paul Unsworth; referee2: Steve Stredwick; referee3: Robert Leszczyk,Lloyd Gardner,224:60,40,78,51,16,33,48,24,45,53,21,25,84,28,13,41,29,15,2,4,1,15,22,15,117,14,10,27,34,48,34.763333333333,22,10,13,7,0,1,0,1,0,136,2,98.4,370,142,136,136
2829681,2026-04-17,Caledonia Gladiators,CAL,Surrey 89ers,away,120,117,120,22,30,26,26,1,0,9,0,OVERTIME,4,referee1: Paul Unsworth; referee2: Steve Stredwick; referee3: Robert Leszczyk,Jonny Bunyan,224:60,47,89,52,13,30,43,34,59,57,13,17,76,26,14,40,34,10,9,1,4,22,15,22,120,20,13,18,47,58,6.9533333333333,5,17,13,7,0,6,5,1,4,148,2,107.2,383.5,137,148,148
2702669,2026-04-19,Bristol Flyers,BRI,Surrey 89ers,home,79,89,79,21,12,26,20,0,0,2,0,REGULAR,4,referee1: Joe Hodgson; referee2: Harvey West; referee3: Ian Spearman,Andreas Kapoulas,199:60,29,75,38,11,35,31,18,40,45,10,15,66,22,16,38,17,11,7,1,2,12,11,12,79,10,17,15,33,36,15.546666666667,7,8,13,9,0,2,1,1,0,80,2,57.7,210.5,77,80,80
2702669,2026-04-19,Surrey 89ers,SUR,Bristol Flyers,away,89,79,89,18,16,26,29,0,0,6,0,REGULAR,4,referee1: Joe Hodgson; referee2: Harvey West; referee3: Ian Spearman,Lloyd Gardner,199:60,34,63,53,6,22,27,28,41,68,15,18,83,30,9,39,17,12,6,2,1,13,12,13,89,14,9,18,13,48,22.236666666667,17,15,13,9,0,2,2,0,0,109,2,74.7,304,105,109,109
2702670,2026-04-19,Manchester Basketball,MAN,London Lions,home,86,91,86,27,19,20,20,0,0,5,0,REGULAR,4,referee1: Simon Unsworth; referee2: Stephen Ferriss; referee3: Matthew Armstrong,Matthew Otten,199:60,31,71,43,8,28,28,23,43,53,16,25,64,22,15,37,15,11,5,3,2,22,22,22,86,14,15,6,20,42,18.398333333333,8,8,10,15,0,3,1,2,0,86,2,60,203,84,86,86
2702670,2026-04-19,London Lions,LON,Manchester Basketball,away,91,86,91,24,22,22,23,0,0,8,0,REGULAR,4,referee1: Simon Unsworth; referee2: Stephen Ferriss; referee3: Matthew Armstrong,Tautvydas Sabonis,199:60,34,67,50,7,18,38,27,49,55,16,21,76,30,13,43,18,15,6,2,3,23,22,23,91,9,4,6,34,52,15.15,7,10,10,15,0,3,1,2,2,107,2,69.6,256.5,102,107,107
2702671,2026-04-19,B. Braun Sheffield Sharks,SHE,Leicester Riders,home,80,92,80,16,24,19,21,0,0,8,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Jonathan Vickerstaff; referee3: Robert Leszczyk,Atiba Lyons,199:60,33,70,47,7,20,35,26,50,52,7,9,77,24,14,38,19,15,6,1,1,24,14,24,80,12,7,10,22,48,0.56666666666667,2,7,3,1,0,3,2,1,0,90,2,55.8,198.5,78,90,90
2702671,2026-04-19,Leicester Riders,LEI,B. Braun Sheffield Sharks,away,92,80,92,30,21,20,21,0,0,5,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Jonathan Vickerstaff; referee3: Robert Leszczyk,Rob Paternostro,199:60,32,57,56,9,22,40,23,35,65,19,23,82,24,4,28,17,12,9,1,1,14,23,14,92,18,8,17,19,44,38.733333333333,17,9,3,1,0,2,2,0,0,106,2,77.3,286.5,114,106,106
2702672,2026-04-19,Cheshire Phoenix,CHE,Caledonia Gladiators,home,111,101,111,29,20,32,30,0,0,1,0,REGULAR,4,referee1: Christopher Curle; referee2: Tom Muddiman; referee3: Matthew Godsall,Ben Thomas,199:60,43,94,45,12,38,31,31,56,55,13,20,65,27,21,48,22,11,10,3,5,10,18,10,111,23,20,13,25,60,19.3,12,10,8,7,0,2,0,2,0,125,2,94.9,364,128,125,125
2702672,2026-04-19,Caledonia Gladiators,CAL,Cheshire Phoenix,away,101,111,101,24,32,19,26,0,0,5,0,REGULAR,4,referee1: Christopher Curle; referee2: Tom Muddiman; referee3: Matthew Godsall,Jonny Bunyan,199:60,44,83,53,11,28,39,33,55,60,2,4,50,34,14,48,29,19,7,5,3,18,10,19,101,20,17,10,47,62,17.633333333333,11,18,8,7,1,4,2,2,0,130,2,84.3,343.5,119,130,130
2829677,2026-04-21,Leicester Riders,LEI,B. Braun Sheffield Sharks,home,87,85,87,19,28,14,26,0,0,2,0,REGULAR,4,referee1: Joe Hodgson; referee2: Asimina Stamatiou; referee3: Dan Cox,Rob Paternostro,199:60,33,62,53,5,21,23,28,41,68,16,22,72,24,5,29,15,9,10,1,4,15,18,15,87,16,6,9,22,54,5.9066666666667,3,9,13,6,0,2,0,2,0,98,2,71.3,263.5,97,98,98
2829677,2026-04-21,B. Braun Sheffield Sharks,SHE,Leicester Riders,away,85,87,85,25,22,21,17,0,0,5,0,REGULAR,4,referee1: Joe Hodgson; referee2: Asimina Stamatiou; referee3: Dan Cox,Atiba Lyons,199:60,35,68,51,6,18,33,29,50,57,9,13,69,26,11,37,17,14,3,4,1,19,15,19,85,17,10,5,30,54,32.133333333333,9,9,13,6,0,3,3,0,1,95,2,61.4,241,89,95,95
2702673,2026-04-24,Caledonia Gladiators,CAL,Bristol Flyers,home,82,91,82,24,18,20,20,0,0,4,1001,REGULAR,4,referee1: Christopher Dodds; referee2: Matthew Armstrong; referee3: Nicholas Nassi,Jonny Bunyan,199:60,33,66,50,9,23,39,24,43,55,7,10,70,24,11,35,20,14,5,3,3,16,13,16,82,12,14,2,43,38,15.19,9,7,7,3,0,6,3,3,1,95,2,63.4,240.5,89,95,95
2702673,2026-04-24,Bristol Flyers,BRI,Caledonia Gladiators,away,91,82,91,16,27,26,22,0,0,1,1001,REGULAR,4,referee1: Christopher Dodds; referee2: Matthew Armstrong; referee3: Nicholas Nassi,Andreas Kapoulas,199:60,36,69,52,12,32,37,24,37,64,7,12,58,24,12,36,27,12,10,3,3,13,16,13,91,16,11,18,25,48,22.51,16,8,7,3,0,7,5,2,0,117,2,84.5,321,117,117,117
2702674,2026-04-24,Newcastle Eagles,NEW,Leicester Riders,home,86,94,86,17,14,17,19,1,0,11,0,OVERTIME,4,referee1: Paul Unsworth; referee2: Matthew Godsall; referee3: Christopher Curle,Marc Steutel,249:60,29,91,31,10,45,22,19,46,41,18,20,90,29,16,45,20,10,8,7,3,26,15,26,86,14,14,19,14,36,9.2633333333333,3,7,22,13,0,1,1,0,0,92,2,59.5,184,78,92,92
2702674,2026-04-24,Leicester Riders,LEI,Newcastle Eagles,away,94,86,94,16,18,13,20,1,0,4,0,OVERTIME,4,referee1: Paul Unsworth; referee2: Matthew Godsall; referee3: Christopher Curle,Rob Paternostro,249:60,28,69,40,6,19,31,22,50,44,32,39,82,45,12,57,16,20,4,3,7,15,26,16,94,7,8,10,21,38,29.141666666667,11,9,22,13,1,1,1,0,1,106,2,67.3,277,110,106,106
2702676,2026-04-25,Surrey 89ers,SUR,London Lions,home,62,86,62,16,11,12,23,0,0,3,0,REGULAR,4,referee1: Paul Walton; referee2: Tom Muddiman; referee3: Beyti Ozgur,Lloyd Gardner,199:60,22,61,36,8,24,33,14,37,37,10,17,58,21,7,28,13,10,7,4,2,13,21,13,62,10,4,14,11,24,5.2316666666667,4,7,8,5,0,4,4,0,0,58,2,40.2,142,64,58,58
2702676,2026-04-25,London Lions,LON,Surrey 89ers,away,86,62,86,16,21,27,22,0,0,7,0,REGULAR,4,referee1: Paul Walton; referee2: Tom Muddiman; referee3: Beyti Ozgur,Tautvydas Sabonis,199:60,36,71,50,7,19,36,29,52,55,7,8,87,34,14,48,24,11,5,2,4,21,13,21,86,14,13,12,39,56,32.116666666667,29,15,8,5,0,2,2,0,0,118,2,74.1,289.5,106,118,118
2702675,2026-04-26,Bristol Flyers,BRI,Newcastle Eagles,home,94,75,94,32,17,20,25,0,0,6,0,REGULAR,4,referee1: Joe Hodgson; referee2: David Griffin; referee3: Harvey West,Andreas Kapoulas,199:60,37,70,52,12,32,37,25,38,65,8,14,57,38,16,54,26,15,3,3,0,22,15,22,94,11,14,10,21,46,39.466666666667,20,13,0,0,0,3,0,3,0,126,2,79.5,321,117,126,126
2702675,2026-04-26,Newcastle Eagles,NEW,Bristol Flyers,away,75,94,75,21,23,12,19,0,0,5,0,REGULAR,4,referee1: Joe Hodgson; referee2: David Griffin; referee3: Harvey West,Marc Steutel,199:60,26,65,40,11,32,34,15,33,45,12,22,54,18,8,26,11,10,9,0,3,15,20,16,75,10,6,12,31,30,0,,6,0,0,1,4,1,3,0,62,2,47.6,149.5,64,62,62
2702677,2026-04-26,B. Braun Sheffield Sharks,SHE,Manchester Basketball,home,74,82,74,12,21,25,16,0,0,6,0,REGULAR,4,referee1: Noel Malone; referee2: Bence Szilvagyi; referee3: Ian Green,Atiba Lyons,199:60,28,64,43,6,18,33,22,46,47,12,20,60,23,8,31,16,9,12,2,5,17,15,17,74,12,9,21,21,36,0.33333333333333,2,8,2,1,0,4,2,2,1,82,2,58.5,203,75,82,82
2702677,2026-04-26,Manchester Basketball,MAN,B. Braun Sheffield Sharks,away,82,74,82,20,22,20,20,0,0,3,0,REGULAR,4,referee1: Noel Malone; referee2: Bence Szilvagyi; referee3: Ian Green,Matthew Otten,199:60,27,58,46,8,23,34,19,35,54,20,23,86,31,9,40,18,14,6,5,2,15,17,15,82,8,9,7,25,32,37.283333333333,16,6,2,1,0,5,3,2,0,103,2,68.7,266,103,103,103
2702678,2026-04-26,Cheshire Phoenix,CHE,Leicester Riders,home,98,77,98,29,20,22,27,0,0,3,0,REGULAR,4,referee1: Simon Unsworth; referee2: Steve Stredwick; referee3: Matt Lloyd,Ben Thomas,199:60,36,82,43,12,34,35,24,48,50,14,23,60,37,18,55,21,14,8,6,0,21,20,21,98,15,12,7,27,46,39.516666666667,21,8,1,0,0,2,0,2,1,119,2,79.6,309,118,119,119
2702678,2026-04-26,Leicester Riders,LEI,Cheshire Phoenix,away,77,98,77,17,19,24,17,0,0,7,0,REGULAR,4,referee1: Simon Unsworth; referee2: Steve Stredwick; referee3: Matt Lloyd,Rob Paternostro,199:60,28,73,38,9,23,39,19,50,38,12,19,63,30,10,40,15,15,6,0,6,20,21,20,77,10,6,2,32,38,0.066666666666666,2,7,1,0,0,7,2,5,1,71,2,43.8,149.5,66,71,71
2775784,2025-12-12,Surrey 89ers,SUR,Caledonia Gladiators,home,99,69,99,29,27,18,25,0,0,4,0,REGULAR,4,referee1: Noel Malone; referee2: Steve Stredwick; referee3: Jack Davies,Lloyd Gardner,199:60,41,72,56,13,29,44,28,43,65,4,9,44,20,11,31,27,9,12,1,1,16,14,16,99,23,12,11,35,52,39.733333333333,37,8,0,0,0,3,3,0,1,125,2,92.9,340.5,121,125,125
2775784,2025-12-12,Caledonia Gladiators,CAL,Surrey 89ers,away,69,99,69,21,19,11,18,0,0,5,0,REGULAR,4,referee1: Noel Malone; referee2: Steve Stredwick; referee3: Jack Davies,Jonny Bunyan,199:60,25,52,48,5,18,27,20,34,58,14,20,70,21,9,30,15,21,3,1,1,14,15,14,69,8,8,2,10,32,0,,5,0,0,0,0,0,0,0,64,2,40.4,163.5,64,64,64
2778589,2026-01-23,Leicester Riders,Riders,Surrey 89ers,home,94,102,94,34,23,19,18,0,0,11,0,REGULAR,4,referee1: Paul Walton; referee2: Beyti Ozgur; referee3: Jose Fuentes,Rob Paternostro,199:60,33,65,50,13,27,48,20,38,52,15,20,75,22,8,30,24,11,6,0,2,21,18,21,94,13,2,5,31,32,32.7,24,13,2,1,0,4,4,0,0,106,2,75.3,253.5,100,106,106
2778589,2026-01-23,Surrey 89ers,89ers,Leicester Riders,away,102,94,102,16,24,30,32,0,0,5,0,REGULAR,4,referee1: Paul Walton; referee2: Beyti Ozgur; referee3: Jose Fuentes,Lloyd Gardner,199:60,36,62,58,6,19,31,30,43,69,24,30,80,25,7,32,28,10,5,2,0,18,20,18,102,10,10,16,21,48,6.3,10,7,2,1,0,1,0,1,1,127,2,91.8,348,129,127,127
2787330,2026-01-23,Newcastle Eagles,NEW,London Lions,home,68,94,68,16,17,23,12,0,0,7,0,REGULAR,4,referee1: Jonpaul Heron; referee2: Jonathan Vickerstaff; referee3: Matthew Armstrong,Marc Steutel,199:60,20,52,38,7,20,35,13,32,40,21,30,70,18,7,25,12,15,11,2,0,20,20,21,68,14,6,11,31,22,0,,6,0,0,1,3,2,1,0,62,2,44.1,133.5,62,62,62
2787330,2026-01-23,London Lions,LON,Newcastle Eagles,away,94,68,94,26,23,26,19,0,0,3,0,REGULAR,4,referee1: Jonpaul Heron; referee2: Jonathan Vickerstaff; referee3: Matthew Armstrong,Tautvydas Sabonis,199:60,33,60,55,8,16,50,25,44,56,20,20,100,28,9,37,18,17,10,0,2,20,20,21,94,21,11,16,40,38,39.25,29,10,0,0,1,4,2,2,2,115,2,77.5,282,113,115,115
2787331,2026-01-25,Manchester Basketball,MAN,Bristol Flyers,home,92,67,92,23,25,24,20,0,0,6,0,REGULAR,4,referee1: Christopher Dodds; referee2: Ingus Bankevics; referee3: Matthew Godsall,Matthew Otten,199:60,35,63,55,14,27,51,21,36,58,8,9,88,35,9,44,14,21,10,4,0,12,15,12,92,14,5,6,44,36,39.783333333333,34,12,0,0,0,1,0,1,4,114,2,75.1,310,116,114,114
2787331,2026-01-25,Bristol Flyers,BRI,Manchester Basketball,away,67,92,67,10,21,12,24,0,0,4,0,REGULAR,4,referee1: Christopher Dodds; referee2: Ingus Bankevics; referee3: Matthew Godsall,Andreas Kapoulas,199:60,28,69,40,4,24,16,24,45,53,7,8,87,18,7,25,15,13,11,0,4,15,11,15,67,17,6,14,24,40,0,,13,0,0,0,0,0,0,1,63,2,42.3,145,55,63,63
2778590,2026-01-25,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,home,100,103,100,26,31,19,24,0,0,6,0,REGULAR,4,referee1: Bob Bhania; referee2: Jonathan Vickerstaff; referee3: Ian Green,Atiba Lyons,199:60,37,73,50,11,26,42,26,47,55,15,23,65,34,13,47,17,14,1,2,3,22,20,22,100,2,15,14,49,48,3.74,7,8,8,4,0,6,3,3,0,109,2,71.3,269.5,104,109,109
2778590,2026-01-25,Cheshire Phoenix,CHE,B. Braun Sheffield Sharks,away,103,100,103,29,30,30,14,0,0,9,0,REGULAR,4,referee1: Bob Bhania; referee2: Jonathan Vickerstaff; referee3: Ian Green,Ben Thomas,199:60,36,76,47,9,33,27,27,43,62,22,29,75,27,9,36,17,4,8,3,2,21,22,21,103,16,16,23,25,52,33.526666666667,18,15,8,4,0,2,2,0,0,116,2,85.4,296.5,114,116,116
2816370,2026-03-22,London Lions,LON,Manchester Basketball,home,83,74,83,11,21,26,25,0,0,19,6000,REGULAR,4,referee1: Simon Unsworth; referee2: Joe Hodgson; referee3: Jonathan Vickerstaff,Tautvydas Sabonis,199:60,28,66,42,9,23,39,19,43,44,18,29,62,30,16,46,22,12,8,4,1,29,29,30,83,8,16,8,33,34,13.033333333333,9,11,6,5,1,2,0,2,2,102,2,66.4,224.5,100,102,102
2816370,2026-03-22,Manchester Basketball,MAN,London Lions,away,74,83,74,19,21,17,17,0,0,17,6000,REGULAR,4,referee1: Simon Unsworth; referee2: Joe Hodgson; referee3: Jonathan Vickerstaff,Matthew Otten,199:60,25,62,40,8,27,29,17,35,48,16,22,72,27,10,37,9,18,5,1,4,34,21,35,74,15,5,12,36,32,21.683333333333,15,10,6,5,1,5,2,3,1,65,2,33.7,76,48,65,65
2798637,2026-02-01,London Lions,LON,Newcastle Eagles,home,74,68,74,21,24,12,17,0,0,5,0,REGULAR,4,referee1: Paul Walton; referee2: Christopher Dodds; referee3: Ingus Bankevics,Tautvydas Sabonis,199:60,27,56,48,3,20,15,24,36,66,17,28,60,37,4,41,21,12,5,2,0,23,24,23,74,5,4,9,31,42,32.483333333333,21,13,7,2,0,3,3,0,1,91,2,55,225.5,92,91,91
2798637,2026-02-01,Newcastle Eagles,NEW,London Lions,away,68,74,68,17,11,17,23,0,0,8,0,REGULAR,4,referee1: Paul Walton; referee2: Christopher Dodds; referee3: Ingus Bankevics,Marc Steutel,199:60,23,65,35,8,30,26,15,35,42,14,20,70,29,7,36,13,10,6,0,2,24,23,24,68,4,5,16,31,30,4.9333333333333,5,9,7,2,0,4,4,0,0,65,2,38.4,118,62,65,65
2704989,2025-12-12,Newcastle Eagles,NEW,B. Braun Sheffield Sharks,home,94,89,94,29,17,22,26,0,0,4,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Lino Figueiredo; referee3: Matthew Armstrong,Marc Steutel,199:60,30,63,47,12,30,40,18,33,54,22,26,84,29,5,34,22,12,1,8,3,15,23,15,94,9,3,21,27,32,17.725,8,10,14,11,0,2,2,0,0,110,2,76.5,284,115,110,110
2704989,2025-12-12,B. Braun Sheffield Sharks,SHE,Newcastle Eagles,away,89,94,89,33,16,19,21,0,0,9,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Lino Figueiredo; referee3: Matthew Armstrong,Atiba Lyons,199:60,34,75,45,6,20,30,28,55,50,15,19,78,32,14,46,17,11,8,3,8,25,15,25,89,16,20,11,41,50,16.775,7,8,14,11,0,3,0,3,0,107,2,68.9,238,87,107,107
2714367,2025-12-14,B. Braun Sheffield Sharks,SHE,Caledonia Gladiators,home,90,79,90,29,24,18,19,0,0,7,0,REGULAR,4,referee1: Beyti Ozgur; referee2: Matthew Armstrong; referee3: Jose Fuentes,Atiba Lyons,199:60,36,69,52,4,20,20,32,49,65,14,19,73,26,11,37,25,9,8,4,2,16,12,16,90,21,12,27,24,52,36.95,30,11,5,1,0,2,1,1,0,117,2,82.5,323,111,117,117
2714367,2025-12-14,Caledonia Gladiators,CAL,B. Braun Sheffield Sharks,away,79,90,79,16,11,24,28,0,0,6,0,REGULAR,4,referee1: Beyti Ozgur; referee2: Matthew Armstrong; referee3: Jose Fuentes,Jonny Bunyan,199:60,28,62,45,11,35,31,17,27,62,12,17,70,25,8,33,20,13,3,2,4,13,16,13,79,15,4,11,13,22,1.5166666666667,2,9,5,1,0,3,2,1,2,85,2,58.1,216.5,83,85,85
