Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Milton Keynes Breakers,6,Gabriel Formeloza,,19,2.1,40.7,7,0.4,3,9,33.3,1,3,33.3,0,0,0,0,4,4,5,3,0,7,6,38.9,38.9,17.2,43.8,0.5,0.2,0.0,10.2,5.3,16.1,3.7,0.0,43.8,0.0,1.15,-0.44,1.6,5,1,20,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Hurricanes,3,C Tucker,,1,18.1,18.1,10,10.0,3,6,50.0,1,2,50.0,3,3,100.0,1,2,3,1,2,0,3,1,58.3,68.3,24.0,96.9,12.2,2.4,6.7,11.3,9.2,14.4,5.2,0.0,29.1,0.5,1.15,-1.13,2.29,3,2,66.7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby Trailblazers,30,Robert Marsden,,25,18.7,466.8,164,6.6,73,144,50.7,0,2,0.0,18,30,60.0,31,106,137,44,8,4,36,33,50.7,52.2,18.6,84.9,8.3,0.1,7.9,24.6,16.7,13.9,0.9,0.9,18.6,0.21,1.14,0.3,0.84,80,49,61.3,2,1,50,0,0,0,15,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Hurricanes,4,Corey Samuels,,23,31.4,723.3,224,9.7,78,185,42.2,17,65,26.2,51,66,77.3,28,72,100,81,25,6,61,48,46.8,52.3,16.8,81.4,12.3,3.6,4.1,11.5,7.6,17.7,1.8,0.8,22.2,0.36,1.09,-1.13,2.22,56,35,62.5,5,4,80,1,0,0,34,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,1,Philip Basioudis,,20,0.8,16.1,7,0.3,3,10,30.0,1,6,16.7,0,0,0,3,3,6,3,0,0,1,1,35.0,35.0,29.0,63.6,0.4,0.4,20.7,18.4,19.5,29.2,0.0,0.0,9.1,0.0,1.0,-0.48,1.48,2,1,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,16,Larry Duru,,24,2.6,61.7,17,0.7,7,20,35.0,0,6,0.0,3,5,60.0,3,15,18,3,3,1,4,8,35.0,38.3,18.2,64.9,0.8,0.3,5.4,23.9,15.2,6.9,2.4,1.5,15.3,0.25,0.98,-0.71,1.69,9,5,55.6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,23,Latrell Maitland,,24,6.5,155.4,39,1.6,13,34,38.2,12,31,38.7,1,2,50.0,2,7,9,9,11,1,9,15,55.9,55.9,12.2,88.9,2.0,1.6,1.4,5.3,3.3,7.8,3.5,0.6,20.5,0.06,0.92,-0.6,1.52,2,1,50,2,0,0,1,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,13,La'quarne Sayles,,17,7.4,125.7,21,1.2,9,32,28.1,2,17,11.8,1,5,20.0,5,12,17,4,1,0,6,16,31.2,30.7,14.3,52.2,1.7,1.3,4.5,11.7,8.0,4.3,0.4,0.0,14.9,0.16,0.9,-0.53,1.43,5,4,80,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Loughborough Riders,15,Tomide Akinsuku,,22,23.2,510.8,192,8.7,78,139,56.1,0,4,0.0,36,73,49.3,40,122,162,27,13,21,39,62,56.1,56.1,17.9,91.4,10.7,0.2,8.5,25.7,17.1,8.4,1.3,3.3,18.6,0.53,0.9,-1.42,2.32,90,57,63.3,5,2,40,1,0,0,5,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby Trailblazers,5,Harlond Beverley Jr,,3,27.1,81.2,38,12.7,16,39,41.0,0,8,0.0,6,7,85.7,2,5,7,8,3,1,5,6,41.0,45.2,26.4,80.7,16.0,3.4,3.2,6.8,5.1,15.1,1.9,1.2,10.6,0.18,0.89,0.14,0.75,18,13,72.2,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
London Cavaliers,3,Darren Ainembabazi,,24,9.3,223.7,76,3.2,26,69,37.7,9,35,25.7,15,21,71.4,12,22,34,12,8,2,13,18,44.2,48.6,17.8,83.3,4.1,1.9,6.1,10.7,8.4,7.6,1.8,0.9,14.2,0.3,0.86,0.44,0.42,25,14,56,1,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,5,Adrian Mutothori,,17,0.9,15.6,6,0.4,2,5,40.0,1,1,100.0,1,2,50.0,1,0,1,0,1,0,3,3,50.0,51.0,24.5,67.6,0.4,0.1,7.1,0.0,3.3,0.0,3.1,0.0,33.8,0.4,0.82,-0.68,1.5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,12,Tom Grayling,,19,2.5,47.6,3,0.2,1,8,12.5,0,0,0,1,2,50.0,4,11,15,3,0,1,2,6,12.5,16.9,9.7,27.6,0.2,0.0,9.2,22.5,16.2,7.8,0.0,2.0,18.4,0.25,0.81,-0.75,1.56,5,1,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Hurricanes,3,Cameron Tucker,,1,5.5,5.5,4,4.0,2,2,100.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,100.0,100.0,17.8,200.0,5.8,0.0,24.1,0.0,13.6,0.0,10.0,0.0,0.0,0.0,0.77,-0.64,1.41,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,25,B Johnson,,1,16.9,16.9,2,2.0,1,4,25.0,0,3,0.0,0,0,0,1,0,1,1,1,0,0,1,25.0,25.0,10.1,50.0,2.4,3.6,5.9,0.0,3.5,8.3,2.8,0.0,0.0,0.0,0.71,-0.85,1.56,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,11,Tom Rice,,2,0.6,1.1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,43.0,0.0,0.0,0.0,0.0,92.8,50.4,0.0,0.0,0.0,100.0,0,0.68,-0.66,1.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
