Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Reading Rockets,"James Waterhouse, Jax Bouknight, Matthew Allman, Nick Dent, Ty Nsangu",1,236,0.0,7,3,8,37.5,1,4,25,0,0,0,0,3,3,1,2,2,2,0,10,83,97.6,68.3,24.6,35.1,43.8,43.8,33.3,0,75,18.2,0,50,72.9,3,1,6,16.7,1,4,25,0,0,0,1,3,4,1,0,0,2,0,7,25,25,25,25,66.7,44.6,4,2,50,0,0,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
Worthing Thunder,"Bode Adeluola, Danny Evans, Elliott Dadds, Justin Hopkins, Troy Mcindoe",2,258,0.0,14,5,10,50,3,5,60,1,1,100,1,6,7,4,1,0,1,0,10,91.3,93.2,89.3,25.7,26.9,65,67,80,20,100,6.5,10,50,139.7,6,2,8,25,2,4,50,0,0,0,0,4,4,1,0,1,2,3,10,37.5,37.5,20,0,50,62.5,4,2,50,0,0,0,0,0,0,0,0,0,0,77.2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Worthing Thunder,"Bode Adeluola, Elijah Maynard, Elliott Dadds, Justin Hopkins, Troy Mcindoe",3,350,0.2,8,2,9,22.2,1,3,33.3,3,4,75,1,3,4,1,0,0,1,1,10,68.3,70.8,65.8,33.9,36.5,27.8,37.2,50,20,100,7.8,44.4,33.3,77.4,14,6,10,60,2,2,100,0,0,0,0,4,4,6,1,1,0,1,10,70,70,0,0,20,145.8,2,0,0,0,0,0,0,0,0,0,0,0,0,-68.4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,2
Nottingham Hoods,"Donell Nixon Ii, Elliot Bailey, Micah Savery-Richards, Thierry Walker, Tyrone Williams",1,246,1.4,7,3,10,30,0,3,0,1,1,100,1,4,5,1,1,0,1,1,10,86.4,97.8,74.9,24.5,32.0,30,33.5,33.3,16.7,80,8,10,30,69.8,4,2,8,25,0,5,0,0,0,0,1,5,6,1,1,2,1,3,8,25,25,11.1,20,62.5,52.1,4,2,50,0,0,0,0,0,0,0,0,0,0,17.8,2,1,50,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2
Loughborough Riders,"Jalen Cook, Johde Campbell, Levi Ehiorobo, Michael Joiner, Seth Wylie",2,371,0.3,9,3,9,33.3,3,7,42.9,0,0,0,1,4,5,0,0,1,2,2,10,70.7,62.1,79.2,38.6,30.3,50,50,0,20,80,18.2,0,77.8,93.8,13,4,11,36.4,1,7,14.3,4,4,100,1,4,5,2,2,0,1,2,12,40.9,50.9,7.3,20,63.6,106.1,1,0,0,0,0,0,0,0,0,0,0,0,0,-12.4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2
Bristol Hurricanes,"Chris Taylor, Corey Samuels, David Forsyth, Denzel Ubiaro, Vilmantas Dilys",2,288,1.3,4,2,8,25,0,1,0,0,0,0,2,4,6,2,1,0,4,3,10,88.8,80,97.6,30.0,24.6,25,25,100,33.3,80,28.6,0,12.5,41.7,14,4,9,44.4,2,4,50,4,5,80,1,4,5,0,3,0,2,1,12,55.6,62.5,15.2,20,44.4,119.5,6,2,33.3,0,0,0,0,0,0,0,0,0,0,-77.9,3,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5
Yorkshire Dragons,"Andreas Lycoudis, David Ulph, Eddie Brownell, Logan Rooney, Ronnie Ani",1,265,1.1,8,3,10,30,0,5,0,2,4,50,4,3,7,3,4,0,3,4,10,100.3,93.6,107.1,25.7,22.4,30,34,100,50,100,16.9,40,50,77.4,7,2,5,40,1,2,50,2,3,66.7,0,4,4,1,3,0,6,2,12,50,55.4,48.7,0,40,59.2,5,3,60,0,0,0,0,0,0,0,0,0,0,18.3,3,1,33.3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0
Derby Trailblazers,"Casey Burr, Charlie Brown, Jai Pathmarajah, Raheem May-Thompson, Sean Mo Walker",3,361,0.0,12,5,10,50,1,5,20,1,1,100,1,4,5,4,3,0,1,3,10,68,66.6,69.4,36.0,34.6,55,57.5,80,33.3,50,6.5,10,50,119.7,7,2,11,18.2,1,5,20,2,2,100,4,2,6,2,1,0,3,3,10,22.7,29.5,20.2,50,45.5,67,1,1,100,1,1,100,0,0,0,0,0,0,0,52.7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,3
Bristol Flyers II,"Giuseppe Landolfi, Jack Craggs, Nassim Ladjimi, Thomas Browne, Yusuf Hafid",2,326,2.3,8,2,10,20,1,5,20,3,3,100,1,2,3,1,1,0,0,0,10,68.3,72.9,63.6,32.9,37.7,25,35.3,50,14.3,40,0,30,50,80.7,11,5,10,50,1,3,33.3,0,0,0,3,6,9,4,0,0,2,2,9,55,55,16.7,60,30,127.3,2,1,50,1,0,0,0,0,0,0,0,0,0,-46.6,5,2,40,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
Bristol Flyers II,"Giuseppe Landolfi, Jack Craggs, Nassim Ladjimi, Reggie Eigbe, Yusuf Hafid",3,348,0.9,13,4,10,40,4,9,44.4,1,2,50,2,3,5,1,2,0,2,2,10,70.8,72,69.6,33.3,34.5,60,59.7,25,50,100,14.4,20,90,124.5,10,2,5,40,1,2,50,5,8,62.5,0,2,2,4,0,0,2,1,10,50,58.7,19,0,40,99,1,0,0,0,0,0,0,0,0,0,0,0,0,25.4,1,0,0,1,1,100,0,0,0,0,0,0,0,6,3,3,0,0,3
Milton Keynes Breakers,"Ben Baker-Mccann, Chase Thompson, Jonas Dietrich, Jordan Spencer, Mike New Jr.",3,306,0.9,7,2,8,25,0,2,0,3,4,75,0,3,3,0,4,0,1,2,10,90.7,81,100.3,29.6,23.9,25,35.9,0,0,100,9.3,50,25,67.8,12,4,8,50,1,2,50,3,3,100,0,5,5,2,1,2,4,2,13,56.2,64.4,30,0,25,93.8,2,0,0,0,0,0,1,0,0,0,0,0,0,-26.1,3,1,33.3,2,1,50,0,0,0,0,0,0,0,0,0,2,0,5,0
Loughborough Riders,"Dan Hadley, Jalen Cook, Michael Joiner, Milo Wallace, Tomide Akinsuku",1,342,0.0,13,6,8,75,0,1,0,1,5,20,1,3,4,3,0,1,1,5,10,64.3,68.7,59.8,34.9,40.1,75,63.7,50,20,75,7,62.5,12.5,132.8,14,5,9,55.6,2,4,50,2,2,100,1,4,5,2,0,0,0,3,9,66.7,70.9,0,25,44.4,164.2,6,6,100,0,0,0,0,0,0,0,0,0,0,-31.5,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Bristol Hurricanes,"Corey Samuels, Daniel Edozie, Denzel Ubiaro, Kobe Hill, Vilmantas Dilys",3,355,0.0,12,5,11,45.5,0,3,0,2,4,50,4,5,9,2,0,0,2,1,10,71.7,69.8,73.5,34.4,32.7,45.5,47,40,57.1,100,11.9,36.4,27.3,116.2,15,5,10,50,3,7,42.9,2,3,66.7,0,3,3,1,2,1,0,2,11,65,66.3,0,0,70,138,1,1,100,0,0,0,0,0,0,0,0,0,0,-21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3
Loughborough Riders,"Jalen Cook, Liam Campbell, Michael Joiner, Panos Karras, Tomide Akinsuku",1,260,0.0,14,5,7,71.4,2,3,66.7,2,3,66.7,1,5,6,2,2,0,3,0,10,94.5,91.5,97.5,26.2,24.6,85.7,84.1,40,50,83.3,22.5,42.9,42.9,141.3,5,2,9,22.2,1,5,20,0,0,0,1,1,2,2,3,0,3,2,11,27.8,27.8,25,16.7,55.6,47.3,1,1,100,0,0,0,1,1,100,0,0,0,0,94,1,0,0,2,0,0,2,0,0,0,0,0,0,2,3,3,0,3,3
Essex Rebels,"Daniel Johnson-Thompson, Miles Brown, Mou Wol-Cummings, Remy Udeh, Tom Child",2,278,0.0,10,5,8,62.5,0,3,0,0,2,0,0,4,4,2,3,0,2,2,10,86,90.2,81.9,26.6,29.3,62.5,56.3,40,0,66.7,15.5,25,37.5,95.7,4,2,7,28.6,0,3,0,0,2,0,2,3,5,1,0,0,4,1,9,28.6,25.4,33.7,33.3,42.9,42.2,5,5,100,0,0,0,0,0,0,0,0,0,0,53.6,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
Bristol Flyers II,"Anthony Bhebhe, Giuseppe Landolfi, Jack Craggs, Lanre Ayinla, Roman Price",3,277,0.0,4,2,6,33.3,0,1,0,0,0,0,0,4,4,1,2,0,4,3,10,95.5,83.2,107.8,28.9,22.3,33.3,33.3,50,0,80,36.4,0,16.7,41.7,14,4,8,50,0,3,0,6,9,66.7,1,2,3,1,3,1,2,2,12,50,58.5,14.3,20,37.5,112.5,2,1,50,0,0,0,0,0,0,0,0,0,0,-70.9,3,3,100,1,1,100,0,0,0,0,0,0,0,0,0,2,2,6,6
Nottingham Hoods,"Byrce Johnson, Jani Griffiths, Micah Savery-Richards, Sam Akano, Tyrone Williams",1,367,0.0,12,4,6,66.7,1,1,100,3,4,75,0,4,4,4,1,0,3,3,10,74.2,67.6,80.9,35.5,29.7,75,77.3,100,0,57.1,20.3,66.7,16.7,116.2,18,8,14,57.1,1,3,33.3,1,2,50,3,2,5,7,2,0,1,3,12,60.7,60.5,6.3,42.9,21.4,145.6,2,2,100,0,0,0,0,0,0,0,0,0,0,-29.4,5,5,100,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2
Newcastle Knights,"Bradley Dean, Finn Cork, Hafeez Abdul, Jaron Thames, Sam Trunley",2,248,4.1,9,4,8,50,1,3,33.3,0,1,0,0,2,2,2,0,0,2,2,10,89.7,97,82.5,24.7,29.1,56.2,53.3,50,0,40,16.1,12.5,37.5,89.8,12,5,9,55.6,1,2,50,1,2,50,3,3,6,3,0,0,2,1,9,61.1,60.7,16.8,60,22.2,140.8,1,0,0,0,0,0,0,0,0,0,0,0,0,-51,4,2,50,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0
Milton Keynes Breakers,"Blayne Freckleton, Chase Thompson, Dashawn Jackson, Jonas Dietrich, Luke Gregory",2,281,1.4,8,3,7,42.9,2,6,33.3,0,0,0,0,2,2,2,0,0,3,1,10,73.3,82,64.6,29.3,37.1,57.1,57.1,66.7,0,66.7,25,0,85.7,83.3,10,4,7,57.1,0,1,0,2,2,100,1,3,4,2,3,1,1,0,8,57.1,63.5,11.3,33.3,14.3,132.2,0,0,0,1,1,100,0,0,0,0,0,0,0,-48.9,5,4,80,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2
London Cavaliers,"Aaron Pyne, Daniel Braster, Juan Manning, Marquel Beasley, Mekhi Collins",2,288,0.8,9,4,8,50,1,2,50,0,0,0,1,2,3,3,3,0,3,1,10,83.5,80,87,30.0,27.6,56.2,56.2,75,33.3,100,21.4,0,25,93.8,4,1,5,20,0,3,0,2,2,100,0,2,2,1,3,0,5,1,10,20,34,46,0,60,38.3,4,2,50,0,0,0,0,0,0,0,0,0,0,55.5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2
Loughborough Riders,"Jalen Cook, Milo Gordon, Oscar Curran, Seth Wylie, Tomide Akinsuku",1,312,0.0,13,4,10,40,2,6,33.3,3,5,60,2,1,3,5,2,0,0,1,10,70.4,75.3,65.6,31.9,36.6,50,53.3,125,25,100,0,50,60,132.8,8,3,4,75,1,1,100,1,2,50,0,6,6,3,0,1,4,4,9,87.5,82,45,0,25,93.8,3,2,66.7,0,0,0,1,0,0,0,0,0,0,38.9,3,2,66.7,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0
Loughborough Riders,"Ben Woog, Dan Hadley, Liam Campbell, Michael Joiner, Seth Wylie",1,249,0.0,11,4,9,44.4,2,3,66.7,1,3,33.3,1,0,1,2,2,0,1,2,10,93.5,95.5,91.4,25.1,26.3,55.6,53.3,50,16.7,0,7.5,33.3,33.3,111,14,5,5,100,2,2,100,2,2,100,0,5,5,5,0,0,4,2,9,120,119,40.5,0,40,147.6,4,2,50,1,0,0,1,1,100,0,0,0,0,-36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
Bristol Hurricanes,"Corey Samuels, Daniel Edozie, Jesse Oyewole, Kobe Hill, Vilmantas Dilys",1,277,1.5,13,5,7,71.4,1,1,100,2,3,66.7,0,2,2,4,0,0,2,0,10,84,85.8,82.2,28.0,29.2,78.6,78.1,80,0,100,14,42.9,14.3,131.2,16,6,9,66.7,2,4,50,2,2,100,0,2,2,3,2,0,0,3,9,77.8,81,0,0,44.4,168.7,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,1,1,100,1,1,100,0,0,0,0,0,0,0,0,2,0,0,4,4
Bristol Hurricanes,"Daniel Edozie, David Forsyth, Elvisi Dusha, Kobe Hill, Vilmantas Dilys",1,356,0.0,10,2,6,33.3,0,0,0,6,10,60,1,4,5,4,0,1,1,1,10,66,67.3,64.7,35.7,37.1,33.3,48.1,200,20,80,6.5,166.7,0,100.2,9,4,10,40,1,4,25,0,0,0,1,4,5,3,1,1,1,6,10,45,45,9.1,20,40,93.8,2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Birmingham Rockets,"Faaris Mughaal, Lucas Mcgregor, Luke Okosieme, Orlan Jackman, Ronald Blain",3,295,1.7,7,2,6,33.3,1,3,33.3,2,4,50,0,3,3,2,1,2,3,0,10,81.1,84,78.1,28.6,30.7,41.7,45.1,100,0,60,23.5,66.7,50,67.8,7,3,9,33.3,1,5,20,0,0,0,2,4,6,2,0,1,3,1,10,38.9,38.9,25,40,55.6,72.9,2,1,50,0,0,0,0,0,0,0,0,0,0,-5.2,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Reading Rockets,"Eliaz (Zain) Poorman, La'quarne Sayles, Malik Bryant, Victor Olarerin, Yusef Salih",1,372,2.1,14,6,11,54.5,1,3,33.3,1,1,100,1,5,6,2,3,0,0,1,10,62.9,64.7,61.2,37.1,39.2,59.1,61.2,33.3,33.3,71.4,0,9.1,27.3,139.7,4,1,8,12.5,1,5,20,1,2,50,2,2,4,2,0,1,3,2,9,18.8,22.5,25.3,28.6,62.5,42.2,5,3,60,0,0,0,0,0,0,0,0,0,0,97.5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0
Birmingham Rockets,"Larry Duru, Martyn Gayle, Orlan Jackman, Ronald Blain, Zack Powell",2,310,0.0,13,6,10,60,0,1,0,1,2,50,1,5,6,2,4,1,1,0,10,81.3,80.9,81.8,29.7,29.4,60,59.7,33.3,25,83.3,7.2,20,10,124.5,2,1,7,14.3,0,4,0,0,0,0,1,3,4,0,0,0,5,2,11,14.3,14.3,41.7,16.7,57.1,18.9,5,4,80,1,0,0,0,0,0,0,0,0,0,105.5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2
Birmingham Rockets,"Eric Donaldson, Faaris Mughaal, Martyn Gayle, Ronald Blain, Zack Powell",2,228,0.0,7,3,6,50,1,2,50,0,0,0,0,3,3,3,2,0,4,2,10,105.5,101.1,109.9,23.8,21.8,58.3,58.3,100,0,100,30.8,0,33.3,72.9,14,6,8,75,2,4,50,0,2,0,0,3,3,2,2,1,2,2,10,87.5,78.8,18.4,0,50,134,2,1,50,0,0,0,0,0,0,0,0,0,0,-61.1,3,3,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,4,7
Milton Keynes Breakers,"Blayne Freckleton, Dashawn Jackson, Jordan Spencer, Luke Gregory, Xavier Wilson",3,346,2.0,16,7,9,77.8,2,3,66.7,0,0,0,0,4,4,5,0,0,1,3,10,66.2,66.6,65.8,36.0,36.5,88.9,88.9,71.4,0,57.1,6.7,0,33.3,166.7,10,3,10,30,2,6,33.3,2,2,100,3,2,5,3,1,0,2,0,9,40,46,15.5,42.9,60,105.4,5,5,100,1,0,0,0,0,0,0,0,0,0,61.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0
Loughborough Riders,"Callum Keys, Cameron Nyarko, Dan Hadley, Liam Campbell, Seth Wylie",2,285,0.0,9,3,10,30,1,5,20,2,2,100,2,3,5,1,2,0,2,2,10,92,88,96,27.3,25.0,35,41.4,33.3,33.3,75,14.4,20,50,86.2,13,5,9,55.6,1,4,25,2,2,100,1,4,5,3,1,0,3,1,11,61.1,65.8,23.3,25,44.4,114,2,1,50,2,1,50,0,0,0,0,0,0,0,-27.8,4,3,75,0,0,0,1,1,100,0,0,0,0,2,7,4,3,4,5
London Cavaliers,"Aaron Pyne, Aj Roberts, Daniel Delsol-Lowry, Joe Richards, Marquel Beasley",3,398,0.0,13,5,8,62.5,2,4,50,1,2,50,0,3,3,2,0,1,2,5,10,61,63,59,38.1,40.6,75,73.2,40,0,100,15.5,25,50,124.5,11,4,7,57.1,0,2,0,3,5,60,0,1,1,1,2,0,1,1,10,57.1,59.8,9.8,0,28.6,112.3,3,2,66.7,1,1,100,0,0,0,0,0,0,0,12.1,3,2,66.7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0
Bristol Hurricanes,"Corey Samuels, Daniel Edozie, Denzel Ubiaro, Jules Dang-Akodo, Kobe Hill",2,357,1.4,18,7,10,70,2,3,66.7,2,3,66.7,1,4,5,3,3,2,0,3,10,68,66.6,69.4,36.0,34.6,80,79.5,42.9,33.3,66.7,0,30,30,181.7,5,1,7,14.3,0,3,0,3,4,75,2,2,4,0,0,0,4,2,10,14.3,28.5,31.3,33.3,42.9,48.4,4,3,75,0,0,0,0,0,0,0,0,0,0,133.3,1,0,0,1,1,100,0,0,0,0,0,0,0,2,4,6,0,0,0
Milton Keynes Breakers,"Dashawn Jackson, Jordan Spencer, Kalvin Oates, Luke Gregory, Thompson C",1,229,0.0,10,3,10,30,2,7,28.6,2,2,100,3,3,6,2,4,0,3,2,10,103.8,109.5,98.2,21.9,24.4,40,46,66.7,50,75,18.9,20,70,95.7,6,2,5,40,0,1,0,2,4,50,1,3,4,0,1,1,4,2,9,40,44.4,37.2,25,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,0,0,0,1,1,100,0,0,0,0,0,0,0,2,3,3,2,0,0
Hemel Storm,"Brayden Inger, Jovan Rai, Matt Norman, Mergim Sokoli, Sam Newman",4,311,0.0,4,2,10,20,0,4,0,0,0,0,2,5,7,0,0,0,2,2,10,85.5,74.1,96.9,32.4,24.8,20,20,0,28.6,71.4,16.7,0,40,41.7,16,6,12,50,0,4,0,4,7,57.1,2,5,7,3,1,0,0,3,13,50,53.1,0,28.6,33.3,127.4,4,2,50,0,0,0,0,0,0,0,0,0,0,-85.8,3,2,66.7,3,2,66.7,0,0,0,0,0,0,0,0,0,0,2,5,2
Loughborough Riders,"Callum Keys, Dan Hadley, Jalen Cook, Johde Campbell, Tomide Akinsuku",2,295,2.7,11,4,10,40,1,5,20,2,3,66.7,3,5,8,3,1,0,2,2,10,87.2,80.6,93.7,29.8,25.6,45,48.6,75,42.9,100,12.3,30,50,111,12,5,10,50,2,3,66.7,0,0,0,0,4,4,2,1,1,2,2,12,60,60,16.7,0,30,104.2,1,1,100,0,0,0,0,0,0,0,0,0,0,6.9,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,2
Essex Rebels,"Ben Winter, Kyron Martin, Michael Amako, Tom Child, Tyreese Hudson",3,307,2.2,5,1,4,25,1,3,33.3,2,2,100,0,1,1,1,0,1,6,0,10,85,81.7,88.3,29.4,27.2,37.5,51.2,100,0,50,50.5,50,75,47.9,15,6,8,75,0,0,0,3,4,75,1,2,3,1,2,0,3,2,11,75,76.8,23.5,50,0,132.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,6,4,66.7,1,1,100,0,0,0,0,0,0,0,0,0,3,2,4,2
Derby Trailblazers,"Casey Burr, Connor Washington, Jai Pathmarajah, Malcolm Smith, Raheem May-Thompson",1,360,0.0,5,1,7,14.3,0,1,0,3,7,42.9,2,1,3,0,0,0,2,2,10,66.7,64.5,68.9,37.2,34.9,14.3,24.8,0,25,100,16.6,100,14.3,51.7,15,5,7,71.4,1,2,50,4,4,100,0,6,6,2,1,0,2,3,10,78.6,85.6,18.6,0,28.6,145.2,4,0,0,1,1,100,0,0,0,0,0,0,0,-93.5,2,2,100,1,1,100,0,0,0,0,0,0,0,0,1,0,0,0,2
Bristol Hurricanes,"Ashley Pearce, Corey Samuels, Daniel Edozie, Denzel Ubiaro, Jules Dang-Akodo",2,332,0.0,12,3,9,33.3,2,3,66.7,4,4,100,2,2,4,1,0,0,2,2,10,71.6,74.7,68.6,32.1,35.0,44.4,55.8,33.3,66.7,66.7,14.5,44.4,33.3,116.2,16,6,10,60,2,2,100,2,2,100,1,1,2,3,2,0,0,3,9,70,73.5,0,33.3,20,168.7,1,0,0,0,0,0,0,0,0,0,0,0,0,-52.5,6,4,66.7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Hemel Storm,"Kai Walker, Matt Norman, Mergim Sokoli, Sam Newman, Shaquille Lewis",1,303,0.0,2,1,7,14.3,0,2,0,0,0,0,0,5,5,1,0,0,3,4,10,67.1,76,58.1,31.6,41.3,14.3,14.3,100,0,83.3,27.3,0,28.6,20.8,7,2,6,33.3,0,3,0,3,6,50,1,5,6,1,2,2,0,1,7,33.3,40.5,0,16.7,50,95.4,1,0,0,0,0,0,0,0,0,0,0,0,0,-74.6,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Reading Rockets,"Eliaz (Zain) Poorman, La'quarne Sayles, Malik Bryant, Simon Chamberlain, Yusef Salih",3,310,0.0,13,5,9,55.6,3,5,60,0,0,0,0,1,1,3,3,0,1,3,10,70.6,74.3,66.9,32.3,35.9,72.2,72.2,60,0,25,7.7,0,55.6,135.4,14,5,9,55.6,4,6,66.7,0,0,0,3,4,7,4,1,0,3,0,9,77.8,77.8,25,75,66.7,162,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0
Bristol Hurricanes,"Corey Samuels, David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Vilmantas Dilys",1,365,0.0,8,4,10,40,0,3,0,0,0,0,2,4,6,1,2,0,2,2,10,67.3,63.1,71.5,38.0,33.6,40,40,25,40,80,15.4,0,30,83.3,11,4,8,50,1,3,33.3,2,3,66.7,1,3,4,2,0,0,3,3,11,56.2,59,24.4,20,37.5,101.2,6,4,66.7,1,0,0,0,0,0,0,0,0,0,-17.9,1,0,0,0,0,0,1,1,100,0,0,0,0,2,0,4,0,0,0
Bristol Hurricanes,"Chris Taylor, Corey Samuels, Daniel Edozie, Jules Dang-Akodo, Vilmantas Dilys",2,300,0.0,6,2,9,22.2,0,6,0,2,2,100,1,3,4,1,0,0,2,4,10,68.2,83.6,52.8,28.7,45.4,22.2,30.4,50,20,60,15.5,22.2,66.7,57.4,5,2,8,25,1,4,25,0,2,0,2,4,6,1,2,1,0,2,7,31.2,28.2,0,40,50,75.7,1,1,100,1,1,100,0,0,0,0,0,0,0,-18.3,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Yorkshire Dragons,"Ben Tew, Corey Johnson, Jack Mielke, Logan Rooney, Nick Lewis",1,258,0.0,7,3,9,33.3,0,3,0,1,1,100,1,2,3,1,1,0,2,2,10,81.8,93.2,70.4,25.7,34.1,33.3,37.1,33.3,20,100,16.1,11.1,33.3,69.8,11,5,6,83.3,1,1,100,0,2,0,0,4,4,2,1,0,1,2,8,91.7,79.9,12.7,0,16.7,145.4,6,3,50,0,0,0,0,0,0,0,0,0,0,-75.6,3,2,66.7,0,0,0,0,0,0,0,0,0,0,2,2,2,0,4,4
Loughborough Riders,"Callum Keys, Jalen Cook, Liam Campbell, Seth Wylie, Tomide Akinsuku",1,338,0.0,14,5,9,55.6,2,4,50,2,2,100,1,2,3,2,1,1,2,1,10,74.6,74.2,75,32.4,32.0,66.7,70.9,40,25,50,14.4,22.2,44.4,134,17,7,11,63.6,3,5,60,0,0,0,2,3,5,2,2,0,2,2,11,77.3,77.3,15.4,50,45.5,161,3,2,66.7,1,0,0,0,0,0,0,0,0,0,-26.9,3,3,100,2,1,50,0,0,0,0,0,0,0,3,0,2,5,0,3
Yorkshire Dragons,"Corey Johnson, David Ulph, Jack Mielke, Jordan Jefferson, Logan Rooney",2,334,0.0,13,6,14,42.9,0,4,0,1,2,50,5,3,8,1,0,0,1,2,10,80,75.1,85,32.0,28.2,42.9,43.7,16.7,62.5,37.5,5.9,14.3,28.6,124.5,21,8,14,57.1,4,7,57.1,1,3,33.3,5,3,8,7,1,2,2,2,12,71.4,68.5,11.5,62.5,50,177.6,7,5,71.4,0,0,0,0,0,0,0,0,0,0,-53.1,4,3,75,0,0,0,0,0,0,0,0,0,0,8,0,0,4,2,3
Bristol Hurricanes,"Ashley Pearce, Daniel Edozie, Denzel Ubiaro, Elvisi Dusha, Jules Dang-Akodo",2,325,0.0,7,2,9,22.2,1,4,25,2,2,100,1,4,5,1,0,0,2,5,10,70.8,77.1,64.4,31.1,37.3,27.8,35.4,50,16.7,57.1,15.5,22.2,44.4,67,11,5,9,55.6,0,1,0,1,7,14.3,3,5,8,0,0,0,0,1,9,55.6,45.5,0,42.9,11.1,126.2,0,0,0,1,1,100,0,0,0,0,0,0,0,-59.2,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
Derby Trailblazers,"Casey Burr, Charlie Brown, Connor Washington, Jai Pathmarajah, Robert Marsden",1,330,0.3,15,4,6,66.7,1,2,50,6,6,100,0,6,6,3,0,0,2,4,10,78.2,74.3,82.1,32.3,29.2,75,86.8,75,0,75,14.7,100,33.3,146.9,12,4,11,36.4,1,3,33.3,3,4,75,2,2,4,2,2,0,1,2,11,40.9,47,7.3,25,27.3,106.3,2,1,50,1,1,100,0,0,0,0,0,0,0,40.6,7,3,42.9,1,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2
