league,season,team,team_abbrev,player_name,Nationality,height,position,age,GP,MIN,PTS,FGM,FGA,FG_pct,ThreePM,ThreePA,ThreeP_pct,FTM,FTA,FT_pct,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PPG,MPG,RPG,APG,SPG,BPG,TOPG,FPG,MIN_pct,POSS,PACE_EST,PTS_per100,AST_per100,REB_per100,OREB_per100,DREB_per100,STL_per100,BLK_per100,TOV_per100,FGA_per100,FTA_per100,ThreePA_per100,ThreePM_per100,PF_per100,TS_pct,eFG_pct,TS_pct_calc,eFG_pct_calc,TM_TS_pct,ThreePA_rate,FT_rate,Total_S_pct,ORB_pct,DRB_pct,TRB_pct,AST_pct,TOV_pct,TOV_pct_calc,STL_pct,BLK_pct,USG_pct,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,AST_TO,AST_ratio,OREB_ratio,DREB_ratio,PCT_PTS_2PT,PCT_PTS_3PT,PCT_PTS_FT,GmSc,GmSc_per_game,BPM,OBPM,DBPM,VORP,Linear_BPM,BPM_Mode,Position_Est,Off_Role_Est,player_url,team_url
SLB,2025-2026,Caledonia Gladiators,,Charles Jett Speelman,,,,,1,30.3,17.0,6.0,11.0,54.5,3.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,17.0,30.3,3.0,0.0,2.0,0.0,3.0,2.0,75.8,60.3,60.3,28.2,0.0,5.0,1.7,3.3,3.3,0.0,5.0,18.2,3.3,6.6,5.0,3.3,71.5,68.2,71.5,68.2,52.9,36.4,0.182,154.5,3.6,7.7,5.6,0.0,20.2,20.2,3.3,0.0,21.8,0.6,1.5,178.3,116.1,62.2,8.5,8.1,0.0,0.0,33.3,66.7,35.3,52.9,11.8,11.2,11.2,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Jalen Deloach,,,,,20,371.4,156.0,60.0,99.0,60.6,3.0,13.0,0.0,33.0,67.0,0.0,29.0,77.0,106.0,28.0,8.0,15.0,29.0,53.0,7.8,18.57,5.3,1.4,0.4,0.75,1.45,2.65,46.4,719.1,36.0,21.7,3.9,14.7,4.0,10.7,1.1,2.1,4.0,13.8,9.3,1.8,0.4,7.4,60.7,62.1,60.7,62.1,56.7,13.1,0.677,157.6,9.4,23.8,16.8,12.5,18.4,18.4,1.1,4.3,19.7,0.6,1.6,204.2,107.8,96.4,138.9,8.1,0.97,15.1,27.4,72.6,73.1,5.8,21.2,128.4,6.4,-0.2,-1.2,1.0,0.2,6.5,position (team),3.8,4.3,,
SLB,2025-2026,Newcastle Eagles,,Deion Hammond,,,,,30,827.3,330.0,120.0,298.0,40.3,71.0,187.0,0.0,19.0,23.0,0.0,9.0,78.0,87.0,40.0,35.0,8.0,27.0,85.0,11.0,27.576666666666664,2.9,1.3333333333333333,1.1666666666666667,0.26666666666666666,0.9,2.8333333333333335,68.9,1693.5,56.5,19.5,2.4,5.1,0.5,4.6,2.1,0.5,1.6,17.6,1.4,11.0,4.2,5.0,53.6,52.2,53.6,52.2,56.0,62.8,0.077,110.7,1.2,11.4,6.0,7.9,8.1,8.1,2.1,0.9,18.2,0.5,1.1,147.7,109.2,38.5,178.9,5.6,1.48,10.7,10.3,89.7,29.7,64.5,5.8,205.1,6.8,-1.5,-1.0,-0.5,0.1,6.8,position (auto),3.0,4.8,,
SLB,2025-2026,Leicester Riders,,Nathaniel Martin,,,,,24,622.2,209.0,89.0,163.0,54.6,0.0,0.0,0.0,31.0,55.0,0.0,68.0,114.0,182.0,42.0,13.0,12.0,26.0,51.0,8.708333333333334,25.925,7.583333333333333,1.75,0.5416666666666666,0.5,1.0833333333333333,2.125,64.8,1230.7,51.3,17.0,3.4,14.8,5.5,9.3,1.1,1.0,2.1,13.2,4.5,0.0,0.0,4.1,55.8,54.6,55.8,54.6,56.5,0.0,0.337,128.2,12.7,20.4,16.6,11.4,12.2,12.2,1.0,1.8,15.5,0.5,1.3,230.6,110.7,119.9,235.1,7.8,1.62,16.5,37.4,62.6,85.2,0.0,14.8,207.1,8.6,-0.2,-0.0,-0.2,0.3,6.9,position (auto),3.7,4.8,,
SLB,2025-2026,Manchester Basketball,,Zak Irvin,,,,,34,696.0,217.0,99.0,179.0,55.3,7.0,26.0,0.0,12.0,21.0,0.0,33.0,127.0,160.0,35.0,28.0,3.0,35.0,51.0,6.382352941176471,20.470588235294116,4.705882352941177,1.0294117647058822,0.8235294117647058,0.08823529411764706,1.0294117647058822,1.5,51.2,1404.4,41.3,15.5,2.5,11.4,2.3,9.0,2.0,0.2,2.5,12.7,1.5,1.9,0.5,3.6,57.6,57.3,57.6,57.3,56.9,14.5,0.117,121.2,5.3,19.7,12.7,7.5,15.7,15.7,2.0,0.4,14.2,0.4,1.2,210.4,107.9,102.5,208.6,6.3,1.0,13.6,20.6,79.4,84.8,9.7,5.5,188.1,5.5,-0.6,-1.4,0.8,0.3,6.8,position (auto),3.4,5.0,,
SLB,2025-2026,Newcastle Eagles,,Mitch Clarke,,,,,37,902.2,309.0,104.0,266.0,39.1,36.0,130.0,0.0,65.0,85.0,0.0,28.0,91.0,119.0,114.0,52.0,6.0,57.0,117.0,8.35135135135135,24.383783783783784,3.2162162162162162,3.081081081081081,1.4054054054054055,0.16216216216216217,1.5405405405405406,3.1621621621621623,61.0,1846.8,49.9,16.7,6.2,6.4,1.5,4.9,2.8,0.3,3.1,14.4,4.6,7.0,1.9,6.3,50.9,45.9,50.9,45.9,56.0,48.9,0.32,116.2,3.4,12.1,7.5,19.7,15.8,15.8,2.8,0.6,18.0,0.7,1.2,157.7,109.2,48.5,230.4,5.9,2.0,24.0,23.5,76.5,44.0,35.0,21.0,235.5,6.4,-1.5,-2.2,0.8,0.1,5.7,position (auto),2.7,4.3,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Jordan Ratinho,,,,,35,893.8,164.0,60.0,134.0,44.8,28.0,76.0,0.0,16.0,28.0,0.0,30.0,63.0,93.0,39.0,30.0,7.0,20.0,62.0,4.685714285714286,25.537142857142857,2.657142857142857,1.1142857142857143,0.8571428571428571,0.2,0.5714285714285714,1.7714285714285714,63.8,1730.6,49.4,9.5,2.3,5.4,1.7,3.6,1.7,0.4,1.2,7.7,1.6,4.4,1.6,3.6,56.0,55.2,56.0,55.2,56.7,56.7,0.209,122.4,4.0,8.1,6.1,6.2,12.0,12.0,1.7,0.8,8.6,0.3,1.2,192.4,107.8,84.6,155.2,3.9,1.95,19.0,32.3,67.7,39.0,51.2,9.8,146.7,4.2,-1.5,-1.6,0.1,0.1,4.5,position (auto),2.9,5.0,,
SLB,2025-2026,Caledonia Gladiators,,Ethan Wright,,,,,34,853.2,432.0,162.0,369.0,43.9,54.0,156.0,0.0,54.0,69.0,0.0,60.0,138.0,198.0,99.0,44.0,13.0,69.0,68.0,12.705882352941176,25.094117647058823,5.823529411764706,2.911764705882353,1.2941176470588236,0.38235294117647056,2.0294117647058822,2.0,62.7,1697.4,49.9,25.5,5.8,11.7,3.5,8.1,2.6,0.8,4.1,21.7,4.1,9.2,3.2,4.0,54.1,51.2,54.1,51.2,52.9,42.3,0.187,117.1,7.7,18.8,13.0,20.1,14.7,14.7,2.6,1.4,24.4,0.8,1.2,177.3,116.1,61.2,345.9,8.8,1.43,17.4,30.3,69.7,50.0,37.5,12.5,342.1,10.1,0.4,1.1,-0.7,0.6,9.8,position (auto),3.1,4.1,,
SLB,2025-2026,Cheshire Phoenix,,Damiri Lindo,,,,,34,570.3,216.0,75.0,182.0,41.2,16.0,66.0,0.0,50.0,55.0,0.0,23.0,63.0,86.0,36.0,28.0,5.0,35.0,71.0,6.352941176470588,16.773529411764706,2.5294117647058822,1.0588235294117647,0.8235294117647058,0.14705882352941177,1.0294117647058822,2.088235294117647,41.9,1196.6,35.2,18.1,3.0,7.2,1.9,5.3,2.3,0.4,2.9,15.2,4.6,5.5,1.3,5.9,52.4,45.6,52.4,45.6,57.7,36.3,0.302,118.7,4.3,12.4,8.2,8.9,14.5,14.5,2.4,0.8,17.8,0.5,1.2,170.7,108.1,62.6,127.6,5.7,1.03,13.0,26.7,73.3,54.6,22.2,23.1,144.9,4.3,-2.8,-2.7,-0.1,-0.1,4.8,position (auto),3.1,4.9,,
SLB,2025-2026,London Lions,,Matthew Goodwin,,,,,28,159.3,40.0,13.0,41.0,31.7,7.0,26.0,0.0,7.0,7.0,0.0,4.0,16.0,20.0,8.0,4.0,1.0,11.0,19.0,1.4285714285714286,5.689285714285715,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.03571428571428571,0.39285714285714285,0.6785714285714286,14.2,295.0,10.5,13.6,2.7,6.8,1.4,5.4,1.4,0.3,3.7,13.9,2.4,8.8,2.4,6.4,45.4,40.2,45.4,40.2,58.3,63.4,0.171,97.6,3.2,11.9,7.7,7.4,20.0,20.0,1.3,0.7,16.5,0.4,1.0,127.2,97.9,29.3,15.1,2.0,0.73,12.7,20.0,80.0,30.0,52.5,17.5,15.8,0.6,-3.8,-4.3,0.6,-0.1,0.9,position (auto),3.1,5.0,,
SLB,2025-2026,Caledonia Gladiators,,Kevin Allen,,,,,12,295.5,205.0,79.0,136.0,58.1,0.0,4.0,0.0,47.0,54.0,0.0,25.0,57.0,82.0,20.0,4.0,4.0,30.0,21.0,17.083333333333332,24.625,6.833333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.5,1.75,61.6,587.9,49.0,34.9,3.4,13.9,4.3,9.7,0.7,0.7,5.1,23.1,9.2,0.7,0.0,3.6,64.2,58.1,64.2,58.1,52.9,2.9,0.397,150.7,9.2,22.4,15.6,13.6,15.8,15.8,0.7,1.3,28.5,0.9,1.5,215.3,116.1,99.2,138.0,11.4,0.67,9.5,30.5,69.5,77.1,0.0,22.9,155.6,13.0,-0.2,1.7,-1.9,0.2,9.6,position (team),3.5,4.1,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Troy D'amico,,,,,8,141.3,42.0,14.0,32.0,43.8,6.0,21.0,0.0,8.0,10.0,0.0,8.0,20.0,28.0,9.0,5.0,0.0,6.0,12.0,5.25,17.6625,3.5,1.125,0.625,0.0,0.75,1.5,44.2,273.6,34.2,15.4,3.3,10.2,2.9,7.3,1.8,0.0,2.2,11.7,3.7,7.7,2.2,4.4,57.7,53.1,57.7,53.1,56.7,65.6,0.312,131.2,6.8,16.3,11.7,9.6,14.2,14.2,1.8,0.0,13.9,0.5,1.3,189.5,107.8,81.7,39.2,5.9,1.5,17.5,28.6,71.4,38.1,42.9,19.0,36.5,4.6,-0.5,-0.4,-0.1,0.1,6.7,position (team),3.3,4.6,,
SLB,2025-2026,Surrey 89ers,,Kareem Queeley,,,,,7,153.3,54.0,19.0,46.0,41.3,4.0,21.0,0.0,12.0,20.0,0.0,7.0,17.0,24.0,20.0,5.0,0.0,11.0,7.0,7.714285714285714,21.900000000000002,3.4285714285714284,2.857142857142857,0.7142857142857143,0.0,1.5714285714285714,1.0,54.8,303.5,43.4,17.8,6.6,7.9,2.3,5.6,1.6,0.0,3.6,15.2,6.6,6.9,1.3,2.3,49.3,45.7,49.3,45.7,57.1,45.7,0.435,117.4,5.4,12.2,8.9,19.2,16.7,16.7,1.6,0.0,19.2,0.7,1.2,171.6,111.5,60.1,42.2,5.6,1.82,23.3,29.2,70.8,55.6,22.2,22.2,41.4,5.9,-2.6,-1.0,-1.5,-0.0,5.7,position (team),2.8,4.3,,
SLB,2025-2026,Newcastle Eagles,,Brett Reed,,,,,4,82.5,29.0,11.0,18.0,61.1,0.0,0.0,0.0,7.0,15.0,0.0,5.0,15.0,20.0,8.0,5.0,2.0,9.0,9.0,7.25,20.625,5.0,2.0,1.25,0.5,2.25,2.25,51.6,168.9,42.2,17.2,4.7,11.8,3.0,8.9,3.0,1.2,5.3,10.7,8.9,0.0,0.0,5.3,58.9,61.1,58.9,61.1,56.0,0.0,0.833,161.1,6.6,21.9,13.8,15.5,26.8,26.8,3.0,2.2,18.3,0.6,1.6,174.4,109.2,65.2,27.6,7.0,0.89,19.2,25.0,75.0,75.9,0.0,24.1,25.0,6.2,-0.8,-2.4,1.7,0.0,6.3,position (team),3.4,4.2,,
SLB,2025-2026,Leicester Riders,,Flynn Boardman-Raffet,,,,,32,661.7,334.0,113.0,228.0,49.6,24.0,82.0,0.0,84.0,113.0,0.0,27.0,75.0,102.0,40.0,17.0,3.0,34.0,33.0,10.4375,20.678125,3.1875,1.25,0.53125,0.09375,1.0625,1.03125,51.7,1308.8,40.9,25.5,3.1,7.8,2.1,5.7,1.3,0.2,2.6,17.4,8.6,6.3,1.8,2.5,60.1,54.8,60.1,54.8,56.5,36.0,0.496,146.5,4.7,12.6,8.8,10.7,10.9,10.9,1.3,0.4,21.3,0.7,1.5,194.3,110.7,83.6,213.4,8.2,1.18,11.4,26.5,73.5,53.3,21.6,25.1,249.3,7.8,0.0,1.0,-1.0,0.4,8.6,position (auto),3.0,4.5,,
SLB,2025-2026,London Lions,,Jordan Kevin Williams,,,,,1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,1.0,6.8,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,-97.9,-0.5,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,London Lions,,Jordan Williams,,,,,9,52.7,10.0,4.0,8.0,50.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,5.0,7.0,5.0,1.0,0.0,4.0,16.0,1.1111111111111112,5.855555555555556,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.0,0.4444444444444444,1.7777777777777777,14.6,97.6,10.8,10.2,5.1,7.2,2.0,5.1,1.0,0.0,4.1,8.2,8.2,0.0,0.0,16.4,43.4,50.0,43.4,50.0,58.3,0.0,1.0,125.0,4.9,11.2,8.2,13.8,25.8,25.8,1.0,0.0,14.1,0.4,1.2,150.4,97.9,52.5,0.8,0.7,1.25,24.4,28.6,71.4,80.0,0.0,20.0,0.6,0.1,-7.7,-9.2,1.5,-0.1,-6.4,position (team),3.2,4.5,,
SLB,2025-2026,Manchester Basketball,,Duke Shelton,,,,,29,232.2,105.0,36.0,49.0,73.5,0.0,0.0,0.0,33.0,46.0,0.0,29.0,61.0,90.0,7.0,3.0,11.0,14.0,41.0,3.6206896551724137,8.006896551724138,3.103448275862069,0.2413793103448276,0.10344827586206896,0.3793103448275862,0.4827586206896552,1.4137931034482758,20.0,468.5,16.2,22.4,1.5,19.2,6.2,13.0,0.6,2.3,3.0,10.5,9.8,0.0,0.0,8.8,75.8,73.5,75.8,73.5,56.9,0.0,0.939,214.3,14.1,28.4,21.4,4.6,16.8,16.8,0.6,4.3,15.9,0.5,2.1,264.9,107.9,157.0,112.2,10.8,0.5,7.8,32.2,67.8,68.6,0.0,31.4,103.7,3.6,2.0,0.9,1.2,0.3,8.3,position (auto),4.4,4.6,,
SLB,2025-2026,Bristol Flyers,,Cameron Christon,,,,,14,287.1,126.0,44.0,98.0,44.9,18.0,50.0,0.0,20.0,24.0,0.0,12.0,17.0,29.0,14.0,7.0,3.0,16.0,38.0,9.0,20.50714285714286,2.0714285714285716,1.0,0.5,0.21428571428571427,1.1428571428571428,2.7142857142857144,51.3,556.6,39.8,22.6,2.5,5.2,2.2,3.1,1.3,0.5,2.9,17.6,4.3,9.0,3.2,6.8,58.0,54.1,58.0,54.1,52.9,51.0,0.245,128.6,4.6,7.0,5.8,8.5,12.8,12.8,1.3,1.1,19.7,0.6,1.3,177.4,106.6,70.8,57.2,5.7,0.88,10.1,41.4,58.6,41.3,42.9,15.9,74.6,5.3,-2.4,-1.8,-0.6,-0.0,4.5,position (team),3.0,4.3,,
SLB,2025-2026,Surrey 89ers,,Owen Koonce,,,,,12,178.5,57.0,21.0,51.0,41.2,6.0,23.0,0.0,9.0,13.0,0.0,9.0,19.0,28.0,19.0,12.0,4.0,12.0,21.0,4.75,14.875,2.3333333333333335,1.5833333333333333,1.0,0.3333333333333333,1.0,1.75,37.2,353.4,29.4,16.1,5.4,7.9,2.5,5.4,3.4,1.1,3.4,14.4,3.7,6.5,1.7,5.9,50.2,47.1,50.2,47.1,57.1,45.1,0.255,111.8,5.9,11.7,8.9,15.6,17.5,17.5,3.4,2.1,17.2,0.6,1.1,173.4,111.5,61.9,49.6,6.0,1.58,21.7,32.1,67.9,52.6,31.6,15.8,47.8,4.0,-0.6,-1.7,1.1,0.1,6.7,position (team),3.0,4.5,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Mervin James,,,,,19,319.4,202.0,74.0,163.0,45.4,9.0,27.0,0.0,45.0,55.0,0.0,20.0,73.0,93.0,15.0,6.0,5.0,31.0,26.0,10.631578947368421,16.810526315789474,4.894736842105263,0.7894736842105263,0.3157894736842105,0.2631578947368421,1.631578947368421,1.368421052631579,42.0,618.4,32.5,32.7,2.4,15.0,3.2,11.8,1.0,0.8,5.0,26.4,8.9,4.4,1.5,4.2,54.0,48.2,54.0,48.2,56.7,16.6,0.337,123.9,7.5,26.3,17.1,8.8,14.2,14.2,1.0,1.7,31.7,0.7,1.2,169.4,107.8,61.6,115.9,8.5,0.48,6.4,21.5,78.5,64.4,13.4,22.3,128.0,6.7,-3.5,-1.5,-1.9,-0.1,7.3,position (team),3.7,4.5,,
SLB,2025-2026,Manchester Basketball,,Gabriel Osabuohien,,,,,17,237.2,39.0,16.0,37.0,43.2,0.0,2.0,0.0,7.0,21.0,0.0,31.0,42.0,73.0,47.0,18.0,10.0,38.0,64.0,2.2941176470588234,13.952941176470588,4.294117647058823,2.764705882352941,1.0588235294117647,0.5882352941176471,2.235294117647059,3.764705882352941,34.9,478.6,28.2,8.1,9.8,15.3,6.5,8.8,3.8,2.1,7.9,7.7,4.4,0.4,0.0,13.4,42.2,43.2,42.2,43.2,56.9,5.4,0.568,105.4,14.7,19.2,17.0,26.7,45.1,45.1,3.8,3.8,15.7,0.7,1.1,160.8,107.9,52.9,70.9,4.8,1.24,35.8,42.5,57.5,82.1,0.0,17.9,42.5,2.5,-1.8,-5.9,4.2,0.0,0.3,position (team),3.5,4.2,,
SLB,2025-2026,Bristol Flyers,,Darnell Brodie,,,,,36,622.4,283.0,108.0,215.0,50.2,1.0,5.0,0.0,66.0,104.0,0.0,70.0,130.0,200.0,39.0,15.0,19.0,59.0,76.0,7.861111111111111,17.288888888888888,5.555555555555555,1.0833333333333333,0.4166666666666667,0.5277777777777778,1.6388888888888888,2.111111111111111,43.2,1206.6,33.5,23.5,3.2,16.6,5.8,10.8,1.2,1.6,4.9,17.8,8.6,0.4,0.1,6.3,54.3,50.5,54.3,50.5,52.9,2.3,0.484,131.6,12.5,24.6,18.4,11.3,18.5,18.5,1.2,3.3,23.3,0.6,1.3,185.2,106.6,78.6,226.2,7.7,0.66,10.9,35.0,65.0,75.6,1.1,23.3,214.7,6.0,-2.6,-2.6,0.1,-0.1,5.2,position (auto),3.9,4.2,,
SLB,2025-2026,Caledonia Gladiators,,Lloyd Bryan Jr,,,,,1,19.3,13.0,4.0,7.0,57.1,0.0,1.0,0.0,5.0,6.0,0.0,2.0,8.0,10.0,1.0,0.0,0.0,0.0,5.0,13.0,19.3,10.0,1.0,0.0,0.0,0.0,5.0,48.3,38.4,38.4,33.9,2.6,26.0,5.2,20.8,0.0,0.0,0.0,18.2,15.6,2.6,0.0,13.0,67.4,57.1,67.4,57.1,52.9,14.3,0.857,185.7,11.3,48.1,29.1,9.3,0.0,0.0,0.0,0.0,22.2,0.8,1.9,270.4,116.1,154.3,12.0,14.1,1.0,9.4,20.0,80.0,61.5,0.0,38.5,11.8,11.8,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Surrey 89ers,,Andrew Lawrence,,,,,28,294.4,65.0,23.0,62.0,37.1,9.0,35.0,0.0,10.0,14.0,0.0,4.0,21.0,25.0,64.0,17.0,1.0,17.0,33.0,2.3214285714285716,10.514285714285714,0.8928571428571429,2.2857142857142856,0.6071428571428571,0.03571428571428571,0.6071428571428571,1.1785714285714286,26.3,582.8,20.8,11.2,11.0,4.3,0.7,3.6,2.9,0.2,2.9,10.6,2.4,6.0,1.5,5.7,47.7,44.4,47.7,44.4,57.1,56.5,0.226,104.8,1.6,7.8,4.8,30.0,20.0,20.0,2.9,0.3,12.9,0.8,1.0,185.3,111.5,73.8,81.5,5.4,3.76,42.9,16.0,84.0,43.1,41.5,15.4,70.6,2.5,0.0,-1.2,1.3,0.2,6.2,position (auto),2.3,3.8,,
SLB,2025-2026,Manchester Basketball,,Kyle Carey,,,,,35,452.6,142.0,56.0,129.0,43.4,26.0,81.0,0.0,4.0,9.0,0.0,3.0,35.0,38.0,16.0,14.0,6.0,14.0,46.0,4.057142857142857,12.931428571428572,1.0857142857142856,0.45714285714285713,0.4,0.17142857142857143,0.4,1.3142857142857143,32.3,913.3,26.1,15.5,1.8,4.2,0.3,3.8,1.5,0.7,1.5,14.1,1.0,8.9,2.8,5.0,53.4,53.5,53.4,53.5,56.9,62.8,0.07,110.1,0.7,8.4,4.6,5.2,9.5,9.5,1.5,1.2,14.4,0.4,1.1,161.9,107.9,54.0,70.1,4.1,1.14,9.8,7.9,92.1,42.3,54.9,2.8,81.7,2.3,-2.6,-2.3,-0.3,-0.1,4.6,position (auto),2.9,5.0,,
SLB,2025-2026,Surrey 89ers,,Nedas Cholevinskas,,,,,35,667.1,253.0,78.0,197.0,39.6,41.0,108.0,0.0,56.0,73.0,0.0,21.0,68.0,89.0,28.0,13.0,2.0,28.0,68.0,7.228571428571429,19.060000000000002,2.5428571428571427,0.8,0.37142857142857144,0.05714285714285714,0.8,1.9428571428571428,47.7,1320.7,37.7,19.2,2.1,6.7,1.6,5.1,1.0,0.2,2.1,14.9,5.5,8.2,3.1,5.1,55.2,50.0,55.2,50.0,57.1,54.8,0.371,128.4,3.7,11.2,7.6,6.1,10.9,10.9,1.0,0.3,17.2,0.5,1.3,166.8,111.5,55.3,130.9,4.9,1.0,9.8,23.6,76.4,29.2,48.6,22.1,153.4,4.4,-3.6,-1.5,-2.1,-0.3,4.6,position (auto),3.2,4.9,,
SLB,2025-2026,Caledonia Gladiators,,Matthew Ragsdale,,,,,34,914.6,490.0,186.0,436.0,42.7,88.0,263.0,0.0,30.0,36.0,0.0,9.0,59.0,68.0,54.0,19.0,3.0,44.0,39.0,14.411764705882353,26.900000000000002,2.0,1.588235294117647,0.5588235294117647,0.08823529411764706,1.2941176470588236,1.1470588235294117,67.2,1819.6,53.5,26.9,3.0,3.7,0.5,3.2,1.0,0.2,2.4,24.0,2.0,14.5,4.8,2.1,54.2,52.8,54.2,52.8,52.9,60.3,0.083,112.4,1.1,7.5,4.2,10.5,8.9,8.9,1.0,0.3,24.1,0.7,1.1,163.8,116.1,47.7,215.2,6.3,1.23,9.8,13.2,86.8,40.0,53.9,6.1,280.1,8.2,-3.4,0.1,-3.5,-0.4,7.6,position (auto),2.6,4.7,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Rodney Glasgow Jr,,,,,35,550.2,135.0,54.0,131.0,41.2,17.0,54.0,0.0,10.0,10.0,0.0,6.0,25.0,31.0,43.0,8.0,2.0,18.0,27.0,3.857142857142857,15.72,0.8857142857142857,1.2285714285714286,0.22857142857142856,0.05714285714285714,0.5142857142857142,0.7714285714285715,39.3,1065.3,30.4,12.7,4.0,2.9,0.6,2.3,0.8,0.2,1.7,12.3,0.9,5.1,1.6,2.5,49.9,47.7,49.9,47.7,56.7,41.2,0.076,103.1,1.3,5.2,3.3,11.7,11.7,11.7,0.7,0.4,12.9,0.4,1.0,170.6,107.8,62.8,79.2,3.4,2.39,21.9,19.4,80.6,54.8,37.8,7.4,87.3,2.5,-3.6,-2.2,-1.3,-0.3,3.3,position (auto),2.5,4.9,,
SLB,2025-2026,Cheshire Phoenix,,Lukasz Paradysz,,,,,28,2.7,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.09642857142857143,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.2,5.7,0.2,35.3,0.0,0.0,0.0,0.0,17.7,0.0,0.0,17.7,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,57.7,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,15.6,0.7,2.0,866.1,108.1,758.0,2.2,24.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.7,0.1,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Surrey 89ers,,Tayo Ogedengbe,,,,,35,636.3,166.0,55.0,143.0,38.5,25.0,83.0,0.0,31.0,50.0,0.0,18.0,38.0,56.0,35.0,18.0,4.0,18.0,44.0,4.742857142857143,18.18,1.6,1.0,0.5142857142857142,0.11428571428571428,0.5142857142857142,1.2571428571428571,45.4,1259.7,36.0,13.2,2.8,4.4,1.4,3.0,1.4,0.3,1.4,11.4,4.0,6.6,2.0,3.5,50.3,47.2,50.3,47.2,57.1,58.0,0.35,116.1,3.3,6.5,5.0,7.7,9.8,9.8,1.4,0.6,12.8,0.4,1.2,169.2,111.5,57.7,103.5,3.9,1.94,16.1,32.1,67.9,36.1,45.2,18.7,114.0,3.3,-3.5,-1.9,-1.6,-0.3,4.1,position (auto),2.9,5.0,,
SLB,2025-2026,Cheshire Phoenix,,Greg Wild,,,,,31,87.2,13.0,3.0,12.0,25.0,2.0,11.0,0.0,5.0,6.0,0.0,1.0,5.0,6.0,5.0,2.0,0.0,3.0,9.0,0.41935483870967744,2.8129032258064517,0.1935483870967742,0.16129032258064516,0.06451612903225806,0.0,0.0967741935483871,0.2903225806451613,7.0,183.0,5.9,7.1,2.7,3.3,0.5,2.7,1.1,0.0,1.6,6.6,3.3,6.0,1.1,4.9,44.4,33.3,44.4,33.3,57.7,91.7,0.5,108.3,1.2,6.4,3.7,7.1,17.0,17.0,1.1,0.0,8.5,0.3,1.1,133.3,108.1,25.2,6.0,1.7,1.67,22.1,16.7,83.3,15.4,46.2,38.5,6.5,0.2,-5.5,-4.3,-1.2,-0.1,0.7,position (auto),2.9,4.9,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Mike Ochereobia,,,,,35,480.0,123.0,50.0,84.0,59.5,0.0,0.0,0.0,23.0,40.0,0.0,65.0,58.0,123.0,16.0,12.0,4.0,26.0,75.0,3.5142857142857142,13.714285714285714,3.5142857142857142,0.45714285714285713,0.34285714285714286,0.11428571428571428,0.7428571428571429,2.142857142857143,34.3,929.4,26.6,13.2,1.7,13.2,7.0,6.2,1.3,0.4,2.8,9.0,4.3,0.0,0.0,8.1,60.5,59.5,60.5,59.5,56.7,0.0,0.476,146.4,16.3,13.9,15.1,5.0,20.4,20.4,1.3,0.9,12.3,0.3,1.5,233.5,107.8,125.7,122.0,5.7,0.62,11.1,52.8,47.2,81.3,0.0,18.7,110.3,3.2,-3.3,-2.4,-0.9,-0.2,2.2,position (auto),3.9,5.0,,
