Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Itchen College EABL,"Benjamin Cope, Dawid Cimochowski, Elijah Lotriet, Ethan Round, Jakub Ofman",Oaklands Wolves EABL,"Daniel Kostadinov, Dylan Gladstone, Enzo Da Cruz Fatuda, Gavin Mitchell, Liam Mcintosh",1,521,8.7,13.0,22,9,19,47.4,1,5,20,3,4,75,7,5,12,6,1,1,1,2,13,5,16,31.2,2,5,40,1,4,25,5,2,7,2,0,0,1,5,13.4,12.9,163.7,101,62.7,101,163.7,-62.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charnwood College Riders EABL,"Pharrell Kattah, Rudy Buckingham, Stanley Morris, Tom Pearson, Tristan Curran",SGS College EABL,"Dylan Lloyd, Imam Toure, Kevin Ramirez Mora, Marcos Perez Tosca, Shaquan Nelson",1,378,6.3,12.9,14,6,13,46.2,2,4,50,0,3,0,4,3,7,4,1,0,3,2,15,5,10,50,3,4,75,2,2,100,1,4,5,3,1,2,2,3,13.6,11.5,103.1,130,-26.8,130,103.1,26.8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMET City of Birmingham Rockets EABL,"George Angoy, Jonathan Agbeze, Jude Hyland, Larry Duru, Philip Basioudis",Charnwood College Riders EABL,"Davin Hanousek, Lewis Stevenson, Rudy Buckingham, Tristan Curran, Zavier Gleadell-Smith",1,387,6.5,12.9,13,6,14,42.9,0,1,0,1,2,50,4,0,4,1,3,1,3,2,13,6,13,46.2,1,5,20,0,0,0,3,5,8,4,2,3,5,3,14.1,10.5,92.4,123.7,-31.3,123.7,92.4,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copleston High School EABL,"Callum Fobister, Isaac Little, Matthew Liddamore, Noah Wilkinson, Timothy Rafiu",Itchen College EABL,"Benjamin Cope, Elijah Lotriet, Ethan Round, Jakub Ofman, Mason Yeates",1,297,5.0,12.9,0,0,8,0,0,5,0,0,0,0,0,4,4,0,1,0,5,4,14,5,12,41.7,2,8,25,2,2,100,2,8,10,4,3,0,2,0,13.0,12.4,0,113.1,-113.1,113.1,0,113.1,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey EABL,"Heath Parkin, Joshua Mendes, Kervy Mabaya, Micael Filho, Raphael Connolly",City of London Academy - Southwark EABL,"Andrew Nwokolo, Daniel Banjoko, David Banjoko, Jacob Hannick, Toby Gass",1,386,6.4,12.8,10,3,7,42.9,1,2,50,3,4,75,2,1,3,2,4,1,5,5,15,4,9,44.4,1,3,33.3,6,8,75,2,2,4,2,4,2,5,2,11.6,14.0,86.1,107.5,-21.4,107.5,86.1,21.4,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Academy EABL,"Abraham Sagay Isiorho, Harley Blake, Jack Walton, Oluwademilade Babalola, Tom Richardson",Myerscough College EABL,"Cesar Sanchez Falette, Jakub Bobkowski, Olivier Esingle, Sayomi Latidan, Zach Trezvant",1,319,5.3,12.7,18,7,13,53.8,2,5,40,2,3,66.7,2,1,3,5,3,1,2,1,11,4,7,57.1,1,2,50,2,4,50,3,2,5,5,2,2,6,2,13.1,12.4,137.3,89.1,48.2,89.1,137.3,-48.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City of London Academy - Southwark EABL,"Bilal Olowoshile, Dante Patel, David Banjoko, Jacob Hannick, Louis Thompson",Derby College Trailblazers EABL,"Casey Burr, Elias Norman, Elias Rice, Rohan Hobday, William Tallon",1,431,7.2,12.7,9,3,15,20,1,7,14.3,2,3,66.7,4,4,8,2,0,0,2,3,10,5,13,38.5,0,6,0,0,0,0,3,6,9,3,1,0,3,4,13.2,12.3,68.3,81.1,-12.8,81.1,68.3,12.8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Academy EABL,"Jack Walton, Nathan Brown, Oluwademilade Babalola, Tarique Kamal Kazmi, Tom Richardson",Derby College Trailblazers EABL,"Casey Burr, Elias Rice, Julian Lemanski, Rohan Hobday, William Tallon",1,382,6.4,12.6,15,7,16,43.8,1,2,50,0,0,0,4,4,8,2,2,1,1,2,15,7,12,58.3,1,2,50,0,2,0,2,4,6,5,0,1,2,0,12.2,13.1,123.1,114.5,8.6,114.5,123.1,-8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copleston High School EABL,"Angus Hickey, Isaac Carty-Peters, Isaac Little, Matthew Liddamore, Noah Wilkinson",Oaklands Wolves EABL,"Daniel Kostadinov, Dylan Gladstone, Enzo Da Cruz Fatuda, Gavin Mitchell, Liam Mcintosh",1,347,5.8,12.5,14,5,10,50,3,7,42.9,1,1,100,0,5,5,4,1,0,2,4,10,5,12,41.7,0,3,0,0,1,0,3,5,8,0,0,1,3,2,12.4,12.6,112.5,79.2,33.4,79.2,112.5,-33.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby College Trailblazers EABL,"Casey Burr, Elias Norman, Elias Rice, Rohan Hobday, William Tallon",SGS College EABL,"Dylan Lloyd, Imam Toure, Kevin Ramirez Mora, Marcos Perez Tosca, Shaquan Nelson",1,416,6.9,12.5,17,7,14,50,1,4,25,2,3,66.7,3,6,9,6,1,0,2,0,8,4,12,33.3,0,4,0,0,0,0,2,4,6,0,1,3,1,6,14.1,10.9,120.5,73.7,46.8,73.7,120.5,-46.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
