Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
SC Rist Wedel,"Al-Fayed Alegbe-Issifou, Jayden Estrus Jr. Fatnassi, Linus Hoffmann, Darren Egbe, Niklas Krause","SC Rist Wedel|11,12,29,44,5",1,1.1,66.0,4,1,3,33.3,0,1,0.0,2,3,66.7,0,0,0,1,0,0,0,0,0,4.3,92.6,0.0,92.6,3.64,4
Seawolves Academy,"Jalen Page, Jonas Zilinskas, Chris Frazier, Benedict Baumgarth, Svante Schmundt","Seawolves Academy|11,14,22,3,4",1,1.1,67.0,1,0,1,0.0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,2,1.4,69.4,66.7,2.8,0.9,-1
BSW Sixers,"Robert Joseph Holmes, Emanuel Ozike, Silver Arun Bieling, Ilias Amin, Jarne Jürgens","BSW Sixers|11,12,3,4,7",1,1.1,66.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0
RASTA Vechta II,"Kevin Smit, Epke Kruthaup, Roy Krupnikas, Joel Moketo Lungelu, Moritz Dresing","RASTA Vechta II|10,2,24,55,7",1,1.1,65.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,1,0,0,2,0,3,3.0,100.0,75.0,25.0,2.77,0
Seawolves Academy,"Jalen Page, Jonas Zilinskas, Chris Frazier, Benedict Baumgarth, Luis Wulff","Seawolves Academy|11,14,22,3,6",1,1.1,64.0,2,1,3,33.3,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,66.7,66.7,0.0,1.88,0
Baskets Juniors TSG Westerstede,"Ore Ewert, Joel Harms, Colin Schroeder, Beni Fungula, Alan Boger","Baskets Juniors TSG Westerstede|17,21,29,8,9",1,1.1,64.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0
RASTA Vechta II,"Aula Maarufu Sumbry, Epke Kruthaup, Roy Krupnikas, Joel Moketo Lungelu, Moritz Grüß","RASTA Vechta II|0,2,24,55,8",2,1.1,68.0,2,1,3,33.3,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,66.7,86.2,-19.5,1.76,0
SC Rist Wedel,"Nelson Jamal Martin, Jayden Estrus Jr. Fatnassi, Linus Hoffmann, Aleksandar Postic, Tomas Atli Bjarkason","SC Rist Wedel|10,12,29,3,4",1,1.1,68.0,2,0,0,0,0,0,0,2,3,66.7,0,0,0,0,0,0,0,0,3,1.3,151.5,123.0,28.6,1.76,-1
SC Rist Wedel,"Nelson Jamal Martin, Jayden Estrus Jr. Fatnassi, Linus Hoffmann, Aleksandar Postic, Lincoln James Rosebush","SC Rist Wedel|10,12,29,3,33",1,1.1,69.0,0,0,1,0.0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1.9,0.0,0.0,0.0,0.0,0
RASTA Vechta II,"Aula Maarufu Sumbry, Epke Kruthaup, Roy Krupnikas, Ivan Volf, Moritz Grüß","RASTA Vechta II|0,2,24,44,8",1,1.1,63.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0
Seawolves Academy,"Jalen Page, Jonas Zilinskas, Bruno Loll, Chris Frazier, Svante Schmundt","Seawolves Academy|11,14,20,22,4",2,1.1,69.0,1,0,2,0.0,0,2,0.0,1,2,50.0,0,0,0,0,0,0,1,0,2,3.9,25.8,106.4,-80.6,0.87,-1
Hertener Löwen,"Esosa Kelvin Okundaye, Gilbert Kofi Gyamfi, Christian Matthew Hinckson, Tim Elkenhans, David Ewald","Hertener Löwen|0,10,11,21,9",1,1.1,65.0,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,150.0,200.0,-50.0,2.77,1
Itzehoe Eagles,"Finn Fleute, Sven Cikara, Jonathan Elzie, Tobias Möller, Christopher Herget","Itzehoe Eagles|11,3,4,42,65",1,1.1,69.0,5,2,2,100.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,250.0,0.0,250.0,4.35,5
BSW Sixers,"Sean William Ludwig, Toby Okwuokei, Robert Joseph Holmes, Max Nwokedi, Jarne Jürgens","BSW Sixers|1,10,11,2,7",1,1.1,67.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,250.0,-250.0,0.0,-5
Itzehoe Eagles,"Toni Nickel, Walter J McBride, Sven Cikara, Tobias Möller, Christopher Herget","Itzehoe Eagles|13,2,3,42,65",2,1.1,66.0,6,2,2,100.0,2,2,100.0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,300.0,200.0,100.0,5.45,4
SC Rist Wedel,"Al-Fayed Alegbe-Issifou, Linus Hoffmann, Aleksandar Postic, Lincoln James Rosebush, Janne Müller","SC Rist Wedel|11,29,3,33,6",1,1.1,68.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,100.0,300.0,-200.0,1.76,-1
SC Rist Wedel,"Nelson Jamal Martin, Al-Fayed Alegbe-Issifou, Aleksandar Postic, Lincoln James Rosebush, Darren Egbe","SC Rist Wedel|10,11,3,33,44",1,1.1,67.0,1,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,1,0,2,3.9,25.8,100.0,-74.2,0.9,-1
RASTA Vechta II,"Aula Maarufu Sumbry, Etinosasere Armstrong Ehioghae, Roy Krupnikas, Tristan Gutersohn, Moritz Grüß","RASTA Vechta II|0,17,24,3,8",1,1.1,66.0,6,2,2,100.0,2,2,100.0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,300.0,100.0,200.0,5.45,4
EN BASKETS Schwelm,"Erik Nyberg, Luka Zajic, Henning Gustrau, Fabian Reichstadt, Marius Stoll","EN BASKETS Schwelm|16,2,21,4,9",1,1.1,66.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,6,2.0,100.0,300.0,-200.0,1.82,-4
