# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 466
# Qualified players exported: 338
# Total stints used: 27747
# Garbage time stints excluded: 944
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
SHIGA LAKES,22,Sean Ichioka,943,-2.97,0.51,-2.46
KOSHIGAYA ALPHAS,31,Shuhei Kitagawa,956,-3.04,0.49,-2.55
TOYAMA GROUSES,17,Haruaki Tanaka,1500,-0.06,-2.51,-2.57
NAGASAKI VELCA,11,Ko Kumagai,3026,-2.3,-0.34,-2.64
GUNMA CRANE THUNDERS,55,Daichi Taniguchi,414,-0.06,-2.6,-2.66
SUNROCKERS SHIBUYA,4,Troy Murphy Jr,1260,-2.76,0.1,-2.66
CHIBA JETS,2,Yuki Togashi,2982,-0.84,-1.84,-2.67
KAWASAKI BRAVE THUNDERS,45,Jaheru Ryuto Yamauchi,1279,-1.77,-0.9,-2.67
AKITA NORTHERN HAPPINETS,15,Tanner Leissner,530,-0.87,-1.81,-2.68
SHIMANE SUSANOO MAGIC,0,Olufemi Olujobi,277,-3.91,1.23,-2.68
ALVARK TOKYO,21,Gen Hiraiwa,410,-0.48,-2.22,-2.7
NAGOYA DIAMOND DOLPHINS,8,Tenketsu Harimoto,856,-4.1,1.29,-2.81
CHIBA JETS,31,Shuta Hara,2610,-1.12,-1.7,-2.82
KYOTO HANNARYZ,11,Chehales Tapscott,750,-2.14,-0.73,-2.87
ALVARK TOKYO,60,Chase Fieler,569,-3.09,0.21,-2.88
SAGA BALLOONERS,34,Ryota Inoue,1413,-1.02,-1.9,-2.92
KAWASAKI BRAVE THUNDERS,1,Omar Jamaleddine,957,-3.42,0.46,-2.96
YOKOHAMA B-CORSAIRS,25,Kaleb Tarczewski,1941,-1.2,-1.79,-2.99
SAGA BALLOONERS,9,Davon Reed,367,-1.92,-1.08,-3.0
GUNMA CRANE THUNDERS,16,Kenny Asano,974,-1.65,-1.43,-3.08
SUNROCKERS SHIBUYA,1,Donte Grantham,2930,-0.28,-2.82,-3.1
KOSHIGAYA ALPHAS,4,Kaito Shike,423,-2.48,-0.73,-3.22
SUNROCKERS SHIBUYA,13,Daiki Tanaka,2367,-0.68,-2.55,-3.23
TOYAMA GROUSES,14,Towa Izumi,565,-2.72,-0.58,-3.3
AKITA NORTHERN HAPPINETS,22,Ali Mezher,1144,-3.25,-0.05,-3.3
IBARAKI ROBOTS,14,Kotaro Hisaoka,1135,-2.54,-0.79,-3.34
CHIBA JETS,42,Quentin Millora-Brown,462,-3.25,-0.13,-3.38
HIROSHIMA DRAGONFLIES,30,Ryo Yamazaki,1664,-0.62,-2.79,-3.4
KYOTO HANNARYZ,33,Ira Brown,1016,-1.6,-1.82,-3.43
FIGHTING EAGLES NAGOYA,12,Katsuki Hiramatsu,1059,-3.82,0.38,-3.44
AKITA NORTHERN HAPPINETS,17,Takuya Nakayama,3005,-2.56,-0.93,-3.5
CHIBA JETS,7,Michael Ou,433,-2.27,-1.25,-3.52
KOSHIGAYA ALPHAS,20,Jordan Ngatai,786,-0.67,-2.89,-3.56
FIGHTING EAGLES NAGOYA,20,Francis Lopez,2000,-1.48,-2.09,-3.57
KAWASAKI BRAVE THUNDERS,33,Takumi Hasegawa,1064,-2.24,-1.45,-3.69
SAN-EN NEOPHOENIX,33,Junior Kodama,663,-3.58,-0.12,-3.7
NAGOYA DIAMOND DOLPHINS,5,Isaiah Murphy,1942,-4.59,0.89,-3.7
SEAHORSES MIKAWA,30,Aaron White,1960,-3.29,-0.47,-3.76
YOKOHAMA B-CORSAIRS,6,Gakuto Arai,465,-2.72,-1.06,-3.79
SAGA BALLOONERS,22,Tanner Groves,2453,-0.21,-3.59,-3.8
SAN-EN NEOPHOENIX,28,Kazuma Tsuya,2411,-0.17,-3.63,-3.8
ALTIRI CHIBA,16,Yuta Osaki,1127,-4.45,0.65,-3.8
IBARAKI ROBOTS,29,Keita Tsurumaki,1830,-3.57,-0.24,-3.81
SEAHORSES MIKAWA,27,Kosuke Ishii,664,-2.48,-1.34,-3.81
NAGASAKI VELCA,4,Masaya Karimata,664,-3.15,-0.67,-3.83
SAGA BALLOONERS,8,Rui Todoroki,464,-1.34,-2.51,-3.85
YOKOHAMA B-CORSAIRS,51,Tatsumi Yu,347,-4.06,0.06,-4.01
UTSUNOMIYA BREX,7,Atsuya Ogawa,1277,-1.49,-2.67,-4.16
SENDAI 89ERS,23,Ryota Hanzawa,593,-4.43,0.24,-4.19
KAWASAKI BRAVE THUNDERS,17,Ryo Iida,1773,-3.74,-0.5,-4.24
IBARAKI ROBOTS,9,Jae-Min Yang,842,-3.74,-0.56,-4.3
SENDAI 89ERS,3,Kazuma Okajima,1661,-1.3,-3.02,-4.32
HIROSHIMA DRAGONFLIES,10,Toshiki Kamisawa,1096,0.27,-4.62,-4.35
KOSHIGAYA ALPHAS,28,Kai Sugawara,1246,-4.6,0.23,-4.36
AKITA NORTHERN HAPPINETS,2,Tsubasa Kurihara,1224,-2.37,-2.0,-4.38
UTSUNOMIYA BREX,10,Kosuke Takeuchi,1132,-3.85,-0.63,-4.49
KAWASAKI BRAVE THUNDERS,5,Emanuel Terry,2638,-3.1,-1.47,-4.57
IBARAKI ROBOTS,12,Kento Akama,607,-4.14,-0.7,-4.84
OSAKA EVESSA,15,Joji Takeuchi,1439,-5.2,0.34,-4.86
SAGA BALLOONERS,60,Chase Fieler,390,-1.77,-3.13,-4.9
OSAKA EVESSA,35,Tatsuya Suzuki,1601,-2.24,-2.68,-4.92
SHIGA LAKES,34,Higen Hasegawa,704,-2.23,-2.73,-4.96
ALVARK TOKYO,10,Zack Baranski,1837,-3.87,-1.1,-4.98
AKITA NORTHERN HAPPINETS,7,Naohide Hotta,287,-0.9,-4.24,-5.13
SHIMANE SUSANOO MAGIC,5,Shota Arai,678,-2.19,-2.95,-5.15
SHIMANE SUSANOO MAGIC,24,Hiryu Okamoto,269,-3.36,-1.79,-5.15
KYOTO HANNARYZ,15,Hayato Kawashima,1331,-3.75,-1.42,-5.17
TOYAMA GROUSES,2,Yoshiaki Fujinaga,897,-1.95,-3.22,-5.17
SEAHORSES MIKAWA,18,Ryogo Sumino,1200,-4.64,-0.56,-5.2
LEVANGA HOKKAIDO,1,Kohei Sekino,1431,-3.33,-1.88,-5.21
KAWASAKI BRAVE THUNDERS,10,Kengo Nomoto,461,-3.89,-1.35,-5.25
SHIGA LAKES,25,Shintaro Ehara,1002,-3.73,-1.54,-5.27
SHIMANE SUSANOO MAGIC,20,Shunsuke Ueda,317,-4.35,-0.97,-5.32
OSAKA EVESSA,8,Yoshiya Uematsu,1155,-5.24,-0.12,-5.36
ALTIRI CHIBA,15,Olufemi Olujobi,327,-4.79,-0.6,-5.38
SAGA BALLOONERS,18,Sori Uchio,1821,-4.35,-1.1,-5.45
FIGHTING EAGLES NAGOYA,21,Takaya Sasayama,1287,-1.98,-3.48,-5.46
HIROSHIMA DRAGONFLIES,21,Ryu Watanabe,282,-3.18,-2.36,-5.53
SUNROCKERS SHIBUYA,14,Toyoshige Kano,410,-2.99,-2.59,-5.58
KYOTO HANNARYZ,39,Mone Alex Hall,1366,-3.32,-2.27,-5.59
LEVANGA HOKKAIDO,14,Kyosuke Hoshino,627,-3.61,-2.14,-5.75
KOSHIGAYA ALPHAS,8,Joseph Diawara,843,-5.14,-0.61,-5.75
SHIMANE SUSANOO MAGIC,25,Muusa Dama,394,-2.51,-3.37,-5.88
NAGASAKI VELCA,13,Kenshin Hoshikawa,503,-3.33,-2.63,-5.96
SHIGA LAKES,21,Takanori Tahara,544,-2.37,-3.62,-5.99
RYUKYU GOLDEN KINGS,10,Hayate Arakawa,821,-3.4,-2.65,-6.04
