Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
SENDAI 89ERS,"Shota Watanabe, Nathan Boothe, Seiya Funyu, Jarrett Culver, Sergio El Darwich","SENDAI 89ERS|15,45,7,8,9",45,Nathan Boothe,8,Jarrett Culver,15,34,4,11,13,1.15,2.62
ALVARK TOKYO,"Sebastian Saiz, Marcus Foster, Sota Okura, Ryan Rossiter, Taiki Osakabe","ALVARK TOKYO|11,17,2,22,75",17,Marcus Foster,11,Sebastian Saiz,16,34,2,14,11,1.45,3.09
IBARAKI ROBOTS,"Robert Franks, Ru Jingaoka, Kohei Nakamura, Eric Jacobsen, Noboru Hasegawa","IBARAKI ROBOTS|0,10,13,21,3",3,Noboru Hasegawa,13,Kohei Nakamura,12,34,10,2,9,1.33,3.78
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Isaac Fotu, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,42,6",25,DJ Newbill,6,Makoto Hiejima,13,33,7,6,10,1.3,3.3
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",15,Ren Shimatani,22,Jahlil Okafor,16,33,1,15,15,1.07,2.2
NAGASAKI VELCA,"Ko Kumagai, Yudai Baba, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,18,25,5,7",11,Ko Kumagai,18,Yudai Baba,12,33,9,3,10,1.2,3.3
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Grant Jerrett, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,34,6",25,DJ Newbill,33,Gavin Edwards,14,33,5,9,11,1.27,3.0
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",10,DJ Hogg,1,Yuta Watanabe,12,32,8,4,9,1.33,3.56
NAGOYA DIAMOND DOLPHINS,"Aaron Henry, Takumi Saito, Keita Imamura, Kyle Richardson, Scott Eatherton","NAGOYA DIAMOND DOLPHINS|11,2,30,34,43",30,Keita Imamura,43,Scott Eatherton,15,32,2,13,12,1.25,2.67
NAGASAKI VELCA,"Ko Kumagai, Yudai Baba, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,18,25,5,7",25,Akil Mitchell,7,Jarrell Brantley,12,31,7,5,11,1.09,2.82
IBARAKI ROBOTS,"Robert Franks, Ru Jingaoka, Kohei Nakamura, Eric Jacobsen, Noboru Hasegawa","IBARAKI ROBOTS|0,10,13,21,3",0,Robert Franks,3,Noboru Hasegawa,12,31,7,5,10,1.2,3.1
SENDAI 89ERS,"Hirohide Araya, Boubacar Toure, Kazuma Okajima, Nathan Boothe, Sergio El Darwich","SENDAI 89ERS|11,21,3,45,9",9,Sergio El Darwich,45,Nathan Boothe,11,31,9,2,10,1.1,3.1
SENDAI 89ERS,"Shota Watanabe, Boubacar Toure, Seiya Funyu, Jarrett Culver, Sergio El Darwich","SENDAI 89ERS|15,21,7,8,9",9,Sergio El Darwich,15,Shota Watanabe,11,31,9,2,7,1.57,4.43
SENDAI 89ERS,"Shota Watanabe, Nathan Boothe, Seiya Funyu, Jarrett Culver, Sergio El Darwich","SENDAI 89ERS|15,45,7,8,9",8,Jarrett Culver,45,Nathan Boothe,13,31,5,8,12,1.08,2.58
NAGOYA DIAMOND DOLPHINS,"Aaron Henry, Takumi Saito, Keita Imamura, Kyle Richardson, Scott Eatherton","NAGOYA DIAMOND DOLPHINS|11,2,30,34,43",43,Scott Eatherton,2,Takumi Saito,12,31,7,5,9,1.33,3.44
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, John Mooney, Naoki Tashiro","CHIBA JETS|1,10,2,33,4",2,Yuki Togashi,33,John Mooney,15,31,1,14,7,2.14,4.43
SENDAI 89ERS,"Shota Watanabe, Boubacar Toure, Seiya Funyu, Jarrett Culver, Sergio El Darwich","SENDAI 89ERS|15,21,7,8,9",9,Sergio El Darwich,8,Jarrett Culver,12,30,6,6,9,1.33,3.33
SENDAI 89ERS,"Shota Watanabe, Nathan Boothe, Seiya Funyu, Jarrett Culver, Sergio El Darwich","SENDAI 89ERS|15,45,7,8,9",15,Shota Watanabe,8,Jarrett Culver,12,30,6,6,10,1.2,3.0
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",33,John Mooney,2,Yuki Togashi,11,30,8,3,10,1.1,3.0
GUNMA CRANE THUNDERS,"Yuma Fujii, AJ Edu, Kazuki Hosokawa, Trey Jones, Kerry BlackshearJr","GUNMA CRANE THUNDERS|0,15,29,4,8",4,Trey Jones,29,Kazuki Hosokawa,10,30,10,0,7,1.43,4.29
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",7,Jarrell Brantley,14,Stanley Johnson,13,30,4,9,12,1.08,2.5
NAGASAKI VELCA,"Stanley Johnson, Hayato Yamaguchi, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|14,17,18,5,7",14,Stanley Johnson,7,Jarrell Brantley,11,29,7,4,9,1.22,3.22
